unique_id,game_id,role,topology_raw,up_choice,has_ties,cardinal_p1,cardinal_p2,ordinal_p1,ordinal_p2,canonical_id,swap_sr,swap_sc,role_relative_to_canonical,up_choice_canonical
2191,1096,rowplayer,"('leader', 'chicken')",0.5675675675675675,False,"4,5,11,2","14,20,9,1","2,3,4,1","3,4,2,1",15.0,False,True,P1,0.5675675675675675
2192,1096,colplayer,"('chicken', 'leader')",0.896551724,False,"14,9,20,1","4,11,5,2","3,2,4,1","2,4,3,1",26.0,False,True,P1,0.896551724
2193,1097,rowplayer,"('leader', 'chicken')",0.5277777777777778,False,"11,12,38,4","21,25,10,5","2,3,4,1","3,4,2,1",15.0,False,True,P1,0.5277777777777778
2194,1097,colplayer,"('chicken', 'leader')",0.5428571428571428,False,"21,10,25,5","11,38,12,4","3,2,4,1","2,4,3,1",26.0,False,True,P1,0.5428571428571428
2195,1098,rowplayer,"('hero', 'chicken')",0.5405405405405406,True,"6,30,30,11","9,15,7,2",,,,,,,
2196,1098,colplayer,"('chicken', 'hero')",0.375,True,"9,7,15,2","6,30,30,11",,,,,,,
2197,1099,rowplayer,"('staghunt', 'staghunt')",0.7755102040816326,False,"7,2,4,3","13,11,5,10","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.7755102040816326
2198,1099,colplayer,"('staghunt', 'staghunt')",0.5483870967741935,False,"13,5,11,10","7,4,2,3","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.5483870967741935
2199,1100,rowplayer,"('safecoord', 'safecoord')",0.8333333333333334,False,"34,8,1,16","36,11,14,26","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.8333333333333334
2200,1100,colplayer,"('safecoord', 'safecoord')",0.775,False,"36,14,11,26","34,1,8,16","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.775
2201,1101,rowplayer,"('safecoord', 'assurance')",0.7105263157894737,False,"17,2,1,16","20,16,8,18","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.7105263157894737
2202,1101,colplayer,"('assurance', 'safecoord')",0.4285714285714285,False,"20,8,16,18","17,1,2,16","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.4285714285714285
2203,1102,rowplayer,"('hero', 'hero')",0.5,False,"2,9,11,3","3,40,19,8","1,3,4,2","1,4,3,2",92.0,False,True,P1,0.5
2204,1102,colplayer,"('hero', 'hero')",0.3225806451612903,False,"3,19,40,8","2,11,9,3","1,3,4,2","1,4,3,2",92.0,False,True,P1,0.3225806451612903
2205,1103,rowplayer,"('safecoord', 'chicken')",0.6944444444444444,True,"41,9,7,14","5,19,4,4",,,,,,,
2206,1103,colplayer,"('chicken', 'safecoord')",0.275,True,"5,4,19,4","41,7,9,14",,,,,,,
2207,1104,rowplayer,"('assurance', 'assurance')",0.8709677419354839,True,"23,5,5,9","36,4,2,16",,,,,,,
2208,1104,colplayer,"('assurance', 'assurance')",0.8125,True,"36,2,4,16","23,5,5,9",,,,,,,
2209,1105,rowplayer,"('safecoord', 'safecoord')",0.8636363636363636,False,"38,14,1,29","37,8,14,17","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.8636363636363636
2210,1105,colplayer,"('safecoord', 'safecoord')",0.8478260869565217,False,"37,14,8,17","38,1,14,29","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.8478260869565217
2211,1106,rowplayer,"('safecoord', 'assurance')",0.8,False,"11,2,1,4","36,9,5,18","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.8
2212,1106,colplayer,"('assurance', 'safecoord')",0.6857142857142857,False,"36,5,9,18","11,1,2,4","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.6857142857142857
2213,1107,rowplayer,"('staghunt', 'chicken')",0.3902439024390244,True,"28,1,18,15","7,25,4,4",,,,,,,
2214,1107,colplayer,"('chicken', 'staghunt')",0.1521739130434782,True,"7,4,25,4","28,18,1,15",,,,,,,
2215,1108,rowplayer,"('hero', 'assurance')",0.1470588235294117,True,"4,9,19,9","36,8,1,21",,,,,,,
2216,1108,colplayer,"('assurance', 'hero')",0.3235294117647059,True,"36,1,8,21","4,19,9,9",,,,,,,
2217,1109,rowplayer,"('safecoord', 'assurance')",0.8604651162790697,True,"13,8,2,10","26,22,12,26",,,,,,,
2218,1109,colplayer,"('assurance', 'safecoord')",0.3142857142857143,True,"26,12,22,26","13,2,8,10",,,,,,,
2219,1110,rowplayer,"('assurance', 'assurance')",0.35,False,"19,1,13,14","42,21,4,34","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.35
2220,1110,colplayer,"('assurance', 'assurance')",0.5,False,"42,4,21,34","19,13,1,14","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.5
2221,1111,rowplayer,"('safecoord', 'assurance')",0.8409090909090909,False,"39,4,2,19","22,11,3,12","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.8409090909090909
2222,1111,colplayer,"('assurance', 'safecoord')",0.7692307692307693,False,"22,3,11,12","39,2,4,19","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.7692307692307693
2223,1112,rowplayer,"('safecoord', 'assurance')",0.75,True,"12,3,1,12","45,4,2,5",,,,,,,
2224,1112,colplayer,"('assurance', 'safecoord')",0.90625,True,"45,2,4,5","12,1,3,12",,,,,,,
2225,1113,rowplayer,"('hero', 'chicken')",0.2291666666666666,True,"6,22,41,19","24,28,24,7",,,,,,,
2226,1113,colplayer,"('chicken', 'hero')",0.8666666666666667,True,"24,24,28,7","6,41,22,19",,,,,,,
2227,1114,rowplayer,"('leader', 'staghunt')",0.4705882352941176,True,"13,17,27,12","21,6,2,2",,,,,,,
2228,1114,colplayer,"('staghunt', 'leader')",0.8484848484848485,True,"21,2,6,2","13,27,17,12",,,,,,,
2229,1115,rowplayer,"('hero', 'staghunt')",0.5208333333333334,True,"18,29,31,21","13,7,2,2",,,,,,,
2230,1115,colplayer,"('staghunt', 'hero')",0.7435897435897436,True,"13,2,7,2","18,31,29,21",,,,,,,
2231,1116,rowplayer,"('assurance', 'hero')",0.35,True,"20,5,6,12","2,36,9,9",,,,,,,
2232,1116,colplayer,"('hero', 'assurance')",0.2285714285714285,True,"2,9,36,9","20,6,5,12",,,,,,,
2233,1117,rowplayer,"('leader', 'leader')",0.7045454545454546,False,"12,17,19,3","17,24,21,4","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.7045454545454546
2234,1117,colplayer,"('leader', 'leader')",0.8333333333333334,False,"17,21,24,4","12,19,17,3","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.8333333333333334
2235,1118,rowplayer,"('safecoord', 'safecoord')",0.7837837837837838,False,"29,17,1,23","28,1,15,27","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.7837837837837838
2236,1118,colplayer,"('safecoord', 'safecoord')",0.782608696,False,"28,15,1,27","29,1,17,23","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.782608696
2237,1119,rowplayer,"('hero', 'hero')",0.3095238095238095,False,"3,17,32,4","5,13,11,7","1,3,4,2","1,4,3,2",92.0,False,True,P1,0.3095238095238095
2238,1119,colplayer,"('hero', 'hero')",0.4634146341463415,False,"5,11,13,7","3,32,17,4","1,3,4,2","1,4,3,2",92.0,False,True,P1,0.4634146341463415
2239,1120,rowplayer,"('chicken', 'safecoord')",0.1034482758620689,True,"2,1,41,1","33,6,9,14",,,,,,,
2240,1120,colplayer,"('safecoord', 'chicken')",0.7105263157894737,True,"33,9,6,14","2,41,1,1",,,,,,,
2241,1121,rowplayer,"('chicken', 'safecoord')",0.3488372093023256,True,"6,1,11,1","14,2,5,9",,,,,,,
2242,1121,colplayer,"('safecoord', 'chicken')",0.7857142857142857,True,"14,5,2,9","6,11,1,1",,,,,,,
2243,1122,rowplayer,"('chicken', 'chicken')",0.7441860465116279,False,"16,12,33,1","22,42,15,12","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.7441860465116279
2244,1122,colplayer,"('chicken', 'chicken')",0.5925925925925926,False,"22,15,42,12","16,33,12,1","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.5925925925925926
2245,1123,rowplayer,"('leader', 'leader')",0.4047619047619047,False,"5,19,24,4","6,33,29,1","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.4047619047619047
2246,1123,colplayer,"('leader', 'leader')",0.6666666666666666,False,"6,29,33,1","5,24,19,4","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.6666666666666666
2247,1124,rowplayer,"('safecoord', 'assurance')",0.8648648648648649,False,"13,7,3,8","26,10,1,21","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.8648648648648649
2248,1124,colplayer,"('assurance', 'safecoord')",0.5263157894736842,False,"26,1,10,21","13,3,7,8","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.5263157894736842
2249,1125,rowplayer,"('staghunt', 'chicken')",0.8823529411764706,True,"9,4,5,4","3,10,2,1",,,,,,,
2250,1125,colplayer,"('chicken', 'staghunt')",0.2857142857142857,True,"3,2,10,1","9,5,4,4",,,,,,,
2251,1126,rowplayer,"('leader', 'leader')",0.2222222222222222,True,"11,12,39,7","6,17,17,4",,,,,,,
2252,1126,colplayer,"('leader', 'leader')",0.7906976744186046,True,"6,17,17,4","11,39,12,7",,,,,,,
2253,1127,rowplayer,"('leader', 'leader')",0.5897435897435898,True,"10,12,25,1","4,5,5,2",,,,,,,
2254,1127,colplayer,"('leader', 'leader')",0.775,True,"4,5,5,2","10,25,12,1",,,,,,,
2255,1128,rowplayer,"('hero', 'chicken')",0.40625,False,"7,26,31,10","19,37,11,6","1,3,4,2","3,4,2,1",87.0,False,True,P1,0.40625
2256,1128,colplayer,"('chicken', 'hero')",0.3404255319148936,False,"19,11,37,6","7,31,26,10","3,2,4,1","1,4,3,2",32.0,False,True,P1,0.3404255319148936
2257,1129,rowplayer,"('hero', 'chicken')",0.4444444444444444,True,"3,11,11,7","20,23,5,1",,,,,,,
2258,1129,colplayer,"('chicken', 'hero')",0.6363636363636364,True,"20,5,23,1","3,11,11,7",,,,,,,
2259,1130,rowplayer,"('hero', 'chicken')",0.4489795918367347,False,"13,25,36,24","19,30,9,5","1,3,4,2","3,4,2,1",87.0,False,True,P1,0.4489795918367347
2260,1130,colplayer,"('chicken', 'hero')",0.4761904761904761,False,"19,9,30,5","13,36,25,24","3,2,4,1","1,4,3,2",32.0,False,True,P1,0.4761904761904761
2261,1131,rowplayer,"('chicken', 'chicken')",0.5,False,"13,2,22,1","10,18,4,1","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.5
2262,1131,colplayer,"('chicken', 'chicken')",0.6444444444444445,False,"10,4,18,1","13,22,2,1","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.6444444444444445
2263,1132,rowplayer,"('assurance', 'chicken')",0.8611111111111112,True,"36,2,7,9","19,19,8,3",,,,,,,
2264,1132,colplayer,"('chicken', 'assurance')",0.9047619047619048,True,"19,8,19,3","36,7,2,9",,,,,,,
2265,1133,rowplayer,"('leader', 'staghunt')",0.3333333333333333,True,"5,6,13,2","33,17,14,14",,,,,,,
2266,1133,colplayer,"('staghunt', 'leader')",0.9333333333333332,True,"33,14,17,14","5,13,6,2",,,,,,,
2267,1134,rowplayer,"('staghunt', 'hero')",0.8235294117647058,True,"22,1,5,1","3,18,14,13",,,,,,,
2268,1134,colplayer,"('hero', 'staghunt')",0.3928571428571428,True,"3,14,18,13","22,5,1,1",,,,,,,
2269,1135,rowplayer,"('chicken', 'chicken')",0.8857142857142857,False,"16,13,19,1","14,37,10,1","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.8857142857142857
2270,1135,colplayer,"('chicken', 'chicken')",0.5,False,"14,10,37,1","16,19,13,1","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.5
2271,1136,rowplayer,"('leader', 'staghunt')",0.4186046511627907,True,"4,5,20,2","7,6,3,3",,,,,,,
2272,1136,colplayer,"('staghunt', 'leader')",0.8709677419354839,True,"7,3,6,3","4,20,5,2",,,,,,,
2273,1137,rowplayer,"('safecoord', 'assurance')",0.9,False,"27,16,5,19","26,10,2,19","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.9
2274,1137,colplayer,"('assurance', 'safecoord')",0.5,False,"26,2,10,19","27,5,16,19","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.5
2275,1138,rowplayer,"('staghunt', 'chicken')",0.7647058823529411,True,"16,3,7,3","18,39,17,1",,,,,,,
2276,1138,colplayer,"('chicken', 'staghunt')",0.5434782608695652,True,"18,17,39,1","16,7,3,3",,,,,,,
2277,1139,rowplayer,"('safecoord', 'hero')",0.717948718,True,"35,22,7,24","6,28,15,15",,,,,,,
2278,1139,colplayer,"('hero', 'safecoord')",0.1363636363636363,True,"6,15,28,15","35,7,22,24",,,,,,,
2279,1140,rowplayer,"('hero', 'leader')",0.5945945945945946,True,"1,10,10,2","6,19,15,4",,,,,,,
2280,1140,colplayer,"('leader', 'hero')",0.3571428571428571,True,"6,15,19,4","1,10,10,2",,,,,,,
2281,1141,rowplayer,"('assurance', 'hero')",0.3725490196078431,True,"36,3,8,15","2,12,4,4",,,,,,,
2282,1141,colplayer,"('hero', 'assurance')",0.1860465116279069,True,"2,4,12,4","36,8,3,15",,,,,,,
2283,1142,rowplayer,"('leader', 'safecoord')",0.2926829268292683,True,"8,34,40,5","12,3,9,9",,,,,,,
2284,1142,colplayer,"('safecoord', 'leader')",0.9722222222222222,True,"12,9,3,9","8,40,34,5",,,,,,,
2285,1143,rowplayer,"('assurance', 'hero')",0.2619047619047619,True,"25,4,9,17","1,19,11,11",,,,,,,
2286,1143,colplayer,"('hero', 'assurance')",0.1395348837209302,True,"1,11,19,11","25,9,4,17",,,,,,,
2287,1144,rowplayer,"('safecoord', 'assurance')",0.8461538461538461,False,"25,3,1,12","18,9,2,11","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.8461538461538461
2288,1144,colplayer,"('assurance', 'safecoord')",0.675,False,"18,2,9,11","25,1,3,12","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.675
2289,1145,rowplayer,"('safecoord', 'safecoord')",0.8095238095238095,False,"17,11,8,14","46,6,23,29","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.8095238095238095
2290,1145,colplayer,"('safecoord', 'safecoord')",0.8378378378378378,False,"46,23,6,29","17,8,11,14","4,2,1,3","4,1,2,3",53.0,False,True,P1,0.8378378378378378
2291,1146,rowplayer,"('leader', 'safecoord')",0.2093023255813953,True,"7,11,25,4","20,3,17,17",,,,,,,
2292,1146,colplayer,"('safecoord', 'leader')",0.9791666666666666,True,"20,17,3,17","7,25,11,4",,,,,,,
2293,1147,rowplayer,"('hero', 'leader')",0.2105263157894736,True,"1,9,42,2","7,22,11,7",,,,,,,
2294,1147,colplayer,"('leader', 'hero')",0.3584905660377358,True,"7,11,22,7","1,42,9,2",,,,,,,
2295,1148,rowplayer,"('assurance', 'hero')",0.125,True,"16,4,11,12","1,17,5,5",,,,,,,
2296,1148,colplayer,"('hero', 'assurance')",0.125,True,"1,5,17,5","16,11,4,12",,,,,,,
2297,1149,rowplayer,"('chicken', 'assurance')",0.065217391,True,"2,1,31,1","25,9,3,10",,,,,,,
2298,1149,colplayer,"('assurance', 'chicken')",0.4857142857142857,True,"25,3,9,10","2,31,1,1",,,,,,,
2299,1150,rowplayer,"('chicken', 'assurance')",0.90625,True,"23,11,23,4","40,21,8,35",,,,,,,
2300,1150,colplayer,"('assurance', 'chicken')",0.5757575757575758,True,"40,8,21,35","23,23,11,4",,,,,,,
2301,1151,rowplayer,"('staghunt', 'leader')",0.8536585365853658,True,"25,2,4,2","3,35,19,1",,,,,,,
2302,1151,colplayer,"('leader', 'staghunt')",0.4893617021276595,True,"3,19,35,1","25,4,2,2",,,,,,,
2303,1152,rowplayer,"('assurance', 'chicken')",0.2142857142857142,True,"26,1,13,23","15,21,12,12",,,,,,,
2304,1152,colplayer,"('chicken', 'assurance')",0.6216216216216216,True,"15,12,21,12","26,13,1,23",,,,,,,
2305,1153,rowplayer,"('safecoord', 'chicken')",0.7666666666666667,True,"30,8,2,25","31,31,15,4",,,,,,,
2306,1153,colplayer,"('chicken', 'safecoord')",0.9090909090909092,True,"31,15,31,4","30,2,8,25",,,,,,,
2307,1154,rowplayer,"('staghunt', 'hero')",0.6551724137931034,True,"32,5,24,7","17,33,20,20",,,,,,,
2308,1154,colplayer,"('hero', 'staghunt')",0.5833333333333334,True,"17,20,33,20","32,24,5,7",,,,,,,
2309,1155,rowplayer,"('chicken', 'assurance')",0.1875,True,"3,1,34,1","26,11,4,14",,,,,,,
2310,1155,colplayer,"('assurance', 'chicken')",0.45,True,"26,4,11,14","3,34,1,1",,,,,,,
2311,1156,rowplayer,"('safecoord', 'chicken')",0.8378378378378378,True,"25,19,2,22","7,10,3,3",,,,,,,
2312,1156,colplayer,"('chicken', 'safecoord')",0.3333333333333333,True,"7,3,10,3","25,2,19,22",,,,,,,
2313,1157,rowplayer,"('staghunt', 'chicken')",0.8048780487804879,True,"28,16,22,19","4,10,1,1",,,,,,,
2314,1157,colplayer,"('chicken', 'staghunt')",0.2045454545454545,True,"4,1,10,1","28,22,16,19",,,,,,,
2315,1158,rowplayer,"('hero', 'leader')",0.3235294117647059,False,"2,10,48,7","2,17,4,1","1,3,4,2","2,4,3,1",86.0,False,True,P1,0.3235294117647059
2316,1158,colplayer,"('leader', 'hero')",0.3673469387755102,False,"2,4,17,1","2,48,10,7","2,3,4,1","1,4,3,2",20.0,False,True,P1,0.3673469387755102
2317,1159,rowplayer,"('safecoord', 'chicken')",0.8974358974358975,True,"33,4,2,4","6,15,3,1",,,,,,,
2318,1159,colplayer,"('chicken', 'safecoord')",0.4333333333333333,True,"6,3,15,1","33,2,4,4",,,,,,,
2319,1160,rowplayer,"('staghunt', 'leader')",0.8157894736842105,True,"24,2,6,2","8,15,11,1",,,,,,,
2320,1160,colplayer,"('leader', 'staghunt')",0.7435897435897436,True,"8,11,15,1","24,6,2,2",,,,,,,
2321,1161,rowplayer,"('hero', 'leader')",0.4545454545454545,False,"1,18,26,9","5,38,9,4","1,3,4,2","2,4,3,1",86.0,False,True,P1,0.4545454545454545
2322,1161,colplayer,"('leader', 'hero')",0.1428571428571428,False,"5,9,38,4","1,26,18,9","2,3,4,1","1,4,3,2",20.0,False,True,P1,0.1428571428571428
2323,1162,rowplayer,"('hero', 'leader')",0.2439024390243902,True,"1,6,10,5","3,34,28,3",,,,,,,
2324,1162,colplayer,"('leader', 'hero')",0.5,True,"3,28,34,3","1,10,6,5",,,,,,,
2325,1163,rowplayer,"('staghunt', 'hero')",0.7608695652173914,True,"18,4,6,4","1,38,7,2",,,,,,,
2326,1163,colplayer,"('hero', 'staghunt')",0.180327868852459,True,"1,7,38,2","18,6,4,4",,,,,,,
2327,1164,rowplayer,"('leader', 'safecoord')",0.3243243243243243,True,"3,5,8,2","31,1,21,21",,,,,,,
2328,1164,colplayer,"('safecoord', 'leader')",0.9534883720930232,True,"31,21,1,21","3,8,5,2",,,,,,,
2329,1165,rowplayer,"('staghunt', 'hero')",0.4864864864864865,True,"15,3,9,7","1,11,5,5",,,,,,,
2330,1165,colplayer,"('hero', 'staghunt')",0.25,True,"1,5,11,5","15,9,3,7",,,,,,,
2331,1166,rowplayer,"('hero', 'assurance')",0.1020408163265306,True,"8,13,26,13","38,5,2,32",,,,,,,
2332,1166,colplayer,"('assurance', 'hero')",0.2363636363636363,True,"38,2,5,32","8,26,13,13",,,,,,,
2333,1167,rowplayer,"('hero', 'staghunt')",0.2580645161290322,True,"4,6,7,6","40,38,15,22",,,,,,,
2334,1167,colplayer,"('staghunt', 'hero')",0.1860465116279069,True,"40,15,38,22","4,7,6,6",,,,,,,
2335,1168,rowplayer,"('assurance', 'chicken')",0.7333333333333333,True,"29,3,5,11","10,10,7,4",,,,,,,
2336,1168,colplayer,"('chicken', 'assurance')",0.9130434782608696,True,"10,7,10,4","29,5,3,11",,,,,,,
2337,1169,rowplayer,"('assurance', 'chicken')",0.7142857142857143,True,"12,6,8,11","3,32,2,2",,,,,,,
2338,1169,colplayer,"('chicken', 'assurance')",0.1162790697674418,True,"3,2,32,2","12,8,6,11",,,,,,,
2339,1170,rowplayer,"('hero', 'leader')",0.4,False,"1,7,9,3","3,20,6,2","1,3,4,2","2,4,3,1",86.0,False,True,P1,0.4
2340,1170,colplayer,"('leader', 'hero')",0.2571428571428571,False,"3,6,20,2","1,9,7,3","2,3,4,1","1,4,3,2",20.0,False,True,P1,0.2571428571428571
2341,1171,rowplayer,"('staghunt', 'hero')",0.5319148936170213,True,"31,4,18,4","3,39,28,8",,,,,,,
2342,1171,colplayer,"('hero', 'staghunt')",0.4,True,"3,28,39,8","31,18,4,4",,,,,,,
2343,1172,rowplayer,"('chicken', 'assurance')",0.9230769230769232,True,"20,15,20,1","25,7,2,12",,,,,,,
2344,1172,colplayer,"('assurance', 'chicken')",0.7352941176470589,True,"25,2,7,12","20,20,15,1",,,,,,,
2345,1173,rowplayer,"('staghunt', 'chicken')",0.8709677419354839,True,"41,7,9,8","18,21,3,3",,,,,,,
2346,1173,colplayer,"('chicken', 'staghunt')",0.6,True,"18,3,21,3","41,9,7,8",,,,,,,
2347,1174,rowplayer,"('hero', 'assurance')",0.1081081081081081,True,"1,2,10,2","41,16,5,34",,,,,,,
2348,1174,colplayer,"('assurance', 'hero')",0.4137931034482758,True,"41,5,16,34","1,10,2,2",,,,,,,
2349,1175,rowplayer,"('hero', 'staghunt')",0.1777777777777777,True,"1,9,27,9","8,5,2,3",,,,,,,
2350,1175,colplayer,"('staghunt', 'hero')",0.5,True,"8,2,5,3","1,27,9,9",,,,,,,
2351,1176,rowplayer,"('leader', 'safecoord')",0.5,True,"5,7,14,1","38,4,8,8",,,,,,,
2352,1176,colplayer,"('safecoord', 'leader')",0.9,True,"38,8,4,8","5,14,7,1",,,,,,,
2353,1177,rowplayer,"('chicken', 'assurance')",0.5,True,"17,15,29,15","31,3,1,12",,,,,,,
2354,1177,colplayer,"('assurance', 'chicken')",0.6046511627906976,True,"31,1,3,12","17,29,15,15",,,,,,,
2355,1178,rowplayer,"('hero', 'assurance')",0.1428571428571428,True,"2,4,27,4","28,5,1,21",,,,,,,
2356,1178,colplayer,"('assurance', 'hero')",0.3902439024390244,True,"28,1,5,21","2,27,4,4",,,,,,,
2357,1179,rowplayer,"('leader', 'safecoord')",0.5476190476190477,True,"15,18,24,8","30,2,16,16",,,,,,,
2358,1179,colplayer,"('safecoord', 'leader')",0.8913043478260869,True,"30,16,2,16","15,24,18,8",,,,,,,
2359,1180,rowplayer,"('chicken', 'assurance')",0.8709677419354839,True,"21,16,21,3","20,5,1,17",,,,,,,
2360,1180,colplayer,"('assurance', 'chicken')",0.6410256410256411,True,"20,1,5,17","21,21,16,3",,,,,,,
2361,1181,rowplayer,"('hero', 'staghunt')",0.2368421052631578,True,"2,4,39,4","12,7,1,3",,,,,,,
2362,1181,colplayer,"('staghunt', 'hero')",0.4137931034482758,True,"12,1,7,3","2,39,4,4",,,,,,,
2363,1182,rowplayer,"('hero', 'assurance')",0.1489361702127659,True,"1,9,23,9","24,8,7,10",,,,,,,
2364,1182,colplayer,"('assurance', 'hero')",0.6388888888888888,True,"24,7,8,10","1,23,9,9",,,,,,,
2365,1183,rowplayer,"('staghunt', 'chicken')",0.7647058823529411,True,"31,4,18,4","10,28,5,3",,,,,,,
2366,1183,colplayer,"('chicken', 'staghunt')",0.425,True,"10,5,28,3","31,18,4,4",,,,,,,
2367,1184,rowplayer,"('hero', 'staghunt')",0.3243243243243243,True,"2,23,40,6","5,3,1,1",,,,,,,
2368,1184,colplayer,"('staghunt', 'hero')",0.7,True,"5,1,3,1","2,40,23,6",,,,,,,
2369,1185,rowplayer,"('safecoord', 'hero')",0.5882352941176471,True,"21,4,3,12","2,24,5,5",,,,,,,
2370,1185,colplayer,"('hero', 'safecoord')",0.1470588235294117,True,"2,5,24,5","21,3,4,12",,,,,,,
2371,1186,rowplayer,"('safecoord', 'leader')",0.9736842105263158,True,"32,18,7,18","11,35,13,4",,,,,,,
2372,1186,colplayer,"('leader', 'safecoord')",0.4210526315789473,True,"11,13,35,4","32,7,18,18",,,,,,,
2373,1187,rowplayer,"('leader', 'staghunt')",0.4473684210526316,True,"7,23,35,4","22,3,1,1",,,,,,,
2374,1187,colplayer,"('staghunt', 'leader')",0.8055555555555556,True,"22,1,3,1","7,35,23,4",,,,,,,
2375,1188,rowplayer,"('safecoord', 'hero')",0.875,True,"33,7,1,22","3,11,4,4",,,,,,,
2376,1188,colplayer,"('hero', 'safecoord')",0.2222222222222222,True,"3,4,11,4","33,1,7,22",,,,,,,
2377,1189,rowplayer,"('assurance', 'hero')",0.1914893617021276,True,"30,2,12,15","3,26,5,5",,,,,,,
2378,1189,colplayer,"('hero', 'assurance')",0.2093023255813953,True,"3,5,26,5","30,12,2,15",,,,,,,
2379,1190,rowplayer,"('hero', 'assurance')",0.2413793103448276,True,"1,4,21,4","44,8,2,15",,,,,,,
2380,1190,colplayer,"('assurance', 'hero')",0.5102040816326531,True,"44,2,8,15","1,21,4,4",,,,,,,
2381,1191,rowplayer,"('assurance', 'hero')",0.4210526315789473,True,"37,2,13,16","1,5,4,4",,,,,,,
2382,1191,colplayer,"('hero', 'assurance')",0.3095238095238095,True,"1,4,5,4","37,13,2,16",,,,,,,
2383,1192,rowplayer,"('safecoord', 'leader')",0.9230769230769232,True,"12,5,1,5","3,20,13,2",,,,,,,
2384,1192,colplayer,"('leader', 'safecoord')",0.2580645161290322,True,"3,13,20,2","12,1,5,5",,,,,,,
2385,1193,rowplayer,"('leader', 'safecoord')",0.2941176470588235,True,"9,11,42,1","39,14,32,32",,,,,,,
