model,mode,steer_layer,variant,game_code,counterbalance_id,range_letter,range_act0,range_canon,flip_letter,flip_action,flip_canon,family,wave
qwen,h2_choice,65,random,BaDl,1,0.06009999999999999,0.06009999999999999,0.06009999999999999,0,0,0,OD1,3
qwen,h2_choice,65,random,BaDl,2,0.06279999999999997,0.06279999999999997,0.06279999999999997,1,1,1,OD1,3
qwen,h2_choice,65,random,BaDl,3,0.0012000000000000344,0.0011999999999999789,0.0011999999999999789,0,0,0,OD1,3
qwen,h2_choice,65,random,BaHa,0,0.06,0.06,0.06000000000000005,0,0,0,OD2,2
qwen,h2_choice,65,random,BaHa,1,0.031799999999999995,0.031799999999999995,0.03180000000000005,0,0,0,OD2,2
qwen,h2_choice,65,random,BaHa,2,0.06170000000000009,0.06170000000000009,0.06170000000000009,0,0,0,OD2,2
qwen,h2_choice,65,random,BaHa,3,0.0019000000000000128,0.0019000000000000128,0.0019000000000000128,0,0,0,OD2,2
qwen,h2_choice,65,random,BaHr,0,0.061499999999999944,0.061499999999999944,0.061499999999999944,1,1,1,CO1,5
qwen,h2_choice,65,random,BaHr,1,0.03200000000000003,0.03200000000000003,0.03200000000000003,0,0,0,CO1,5
qwen,h2_choice,65,random,BaHr,2,0.030299999999999994,0.030299999999999994,0.030299999999999994,0,0,0,CO1,5
qwen,h2_choice,65,random,BaHr,3,0.03169999999999995,0.03169999999999995,0.03169999999999995,1,1,1,CO1,5
qwen,h2_choice,65,random,BaNc,0,0.03190000000000004,0.03190000000000004,0.03190000000000004,0,0,0,OD2,4
qwen,h2_choice,65,random,BaNc,1,0.03270000000000001,0.03270000000000001,0.03270000000000006,0,0,0,OD2,4
qwen,h2_choice,65,random,BaNc,2,0.06330000000000002,0.06330000000000002,0.06330000000000002,0,0,0,OD2,4
qwen,h2_choice,65,random,BaNc,3,0.0015999999999999903,0.0015999999999999348,0.0015999999999999348,0,0,0,OD2,4
qwen,h2_choice,65,random,BaPc,0,0.031700000000000006,0.031700000000000006,0.03170000000000006,0,0,0,OD2,6
qwen,h2_choice,65,random,BaPc,1,0.031100000000000017,0.031100000000000017,0.031100000000000017,0,0,0,OD2,6
qwen,h2_choice,65,random,BaPc,2,0.05989999999999995,0.05989999999999995,0.05989999999999995,0,0,0,OD2,6
qwen,h2_choice,65,random,BaPc,3,0.031399999999999983,0.031399999999999983,0.031399999999999983,0,0,0,OD2,6
qwen,h2_choice,65,random,BaPd,0,0.031299999999999994,0.031299999999999994,0.031299999999999994,0,0,0,OD1,5
qwen,h2_choice,65,random,BaPd,1,0.029899999999999982,0.029899999999999982,0.029899999999999982,0,0,0,OD1,5
qwen,h2_choice,65,random,BaPd,2,0.05940000000000001,0.05940000000000001,0.05940000000000001,0,0,0,OD1,5
qwen,h2_choice,65,random,BaPd,3,0.031399999999999983,0.031399999999999983,0.031399999999999983,0,0,0,OD1,5
qwen,h2_choice,65,random,BaSh,0,0.06040000000000001,0.06040000000000001,0.06040000000000001,0,0,0,MP,5
qwen,h2_choice,65,random,BaSh,1,0.031200000000000006,0.031200000000000006,0.031200000000000006,0,0,0,MP,5
qwen,h2_choice,65,random,BaSh,2,0.033299999999999996,0.033299999999999996,0.033299999999999996,0,0,0,MP,5
qwen,h2_choice,65,random,BaSh,3,0.03200000000000003,0.03200000000000003,0.03200000000000003,0,0,0,MP,5
qwen,h2_choice,65,random,ChAs,0,0.06040000000000001,0.06040000000000001,0.06040000000000001,0,0,0,MP,7
qwen,h2_choice,65,random,ChAs,1,0.031200000000000006,0.031200000000000006,0.031200000000000006,0,0,0,MP,7
qwen,h2_choice,65,random,ChAs,2,0.032299999999999995,0.032299999999999995,0.032299999999999995,0,0,0,MP,7
qwen,h2_choice,65,random,ChAs,3,0.032200000000000006,0.032200000000000006,0.032200000000000006,0,0,0,MP,7
qwen,h2_choice,65,random,ChBa,0,0.030200000000000005,0.030200000000000005,0.030200000000000005,0,0,0,CO2,5
qwen,h2_choice,65,random,ChBa,1,0.029799999999999993,0.029799999999999993,0.029799999999999993,0,0,0,CO2,5
qwen,h2_choice,65,random,ChBa,2,0.05909999999999993,0.05909999999999993,0.05909999999999993,0,0,0,CO2,5
qwen,h2_choice,65,random,ChBa,3,0.03059999999999996,0.03059999999999996,0.03059999999999996,1,1,1,CO2,5
qwen,h2_choice,65,random,ChCh,0,0.029899999999999982,0.029899999999999982,0.029899999999999982,0,0,0,CO2,6
qwen,h2_choice,65,random,ChCh,1,0.030799999999999994,0.030799999999999994,0.030799999999999994,0,0,0,CO2,6
qwen,h2_choice,65,random,ChCh,2,0.031200000000000006,0.031200000000000006,0.031200000000000006,1,1,1,CO2,6
qwen,h2_choice,65,random,ChCh,3,0.0018000000000000238,0.0018000000000000238,0.0018000000000000238,0,0,0,CO2,6
qwen,h2_choice,65,random,ChCm,0,0.06090000000000001,0.06090000000000001,0.06090000000000001,0,0,0,OD1,7
qwen,h2_choice,65,random,ChCm,1,0.0015000000000000013,0.0015000000000000013,0.0015000000000000013,0,0,0,OD1,7
qwen,h2_choice,65,random,ChCm,2,0.05909999999999993,0.05909999999999993,0.05909999999999993,0,0,0,OD1,7
qwen,h2_choice,65,random,ChCm,3,0.03200000000000003,0.03200000000000003,0.03200000000000003,1,1,1,OD1,7
qwen,h2_choice,65,random,ChCo,0,0.031399999999999983,0.031399999999999983,0.031399999999999983,0,0,0,MP,9
qwen,h2_choice,65,random,ChCo,1,0.029700000000000004,0.029700000000000004,0.029700000000000004,0,0,0,MP,9
qwen,h2_choice,65,random,ChCo,2,0.029200000000000004,0.029200000000000004,0.029200000000000004,0,0,0,MP,9
qwen,h2_choice,65,random,ChCo,3,0.032299999999999995,0.032299999999999995,0.032299999999999995,1,1,1,MP,9
qwen,h2_choice,65,random,ChDl,0,0.0020999999999999908,0.0020999999999999908,0.0020999999999999908,0,0,0,OD1,9
qwen,h2_choice,65,random,ChDl,1,0.0013000000000000234,0.0013000000000000234,0.0013000000000000234,0,0,0,OD1,9
qwen,h2_choice,65,random,ChDl,2,0.03200000000000003,0.03200000000000003,0.03200000000000003,0,0,0,OD1,9
qwen,h2_choice,65,random,ChDl,3,0.0010999999999999899,0.001100000000000101,0.001100000000000101,0,0,0,OD1,9
qwen,h2_choice,65,random,ChHa,0,0.06209999999999999,0.06209999999999999,0.062100000000000044,0,0,0,OD2,8
qwen,h2_choice,65,random,ChHa,1,0.0018000000000000238,0.0018000000000000238,0.0018000000000000238,0,0,0,OD2,8
qwen,h2_choice,65,random,ChHa,2,0.02970000000000006,0.02970000000000006,0.02970000000000006,0,0,0,OD2,8
qwen,h2_choice,65,random,ChHa,3,0.032299999999999995,0.032299999999999995,0.032299999999999995,1,1,1,OD2,8
qwen,h2_choice,65,random,ChHr,0,0.06090000000000001,0.06090000000000001,0.06090000000000001,0,0,0,CO1,6
qwen,h2_choice,65,random,ChHr,1,0.030100000000000016,0.030100000000000016,0.030100000000000016,0,0,0,CO1,6
qwen,h2_choice,65,random,ChHr,2,0.03059999999999996,0.03059999999999996,0.03059999999999996,0,0,0,CO1,6
qwen,h2_choice,65,random,ChHr,3,0.0010999999999999899,0.0010999999999999899,0.0010999999999999899,0,0,0,CO1,6
qwen,h2_choice,65,random,CmAs,0,0.05770000000000003,0.05770000000000003,0.057699999999999974,0,0,0,OD1,8
qwen,h2_choice,65,random,CmAs,1,0.0014000000000000123,0.0014000000000000123,0.0013999999999999568,0,0,0,OD1,8
qwen,h2_choice,65,random,CmAs,2,0.049699999999999966,0.049699999999999966,0.049699999999999966,0,0,0,OD1,8
qwen,h2_choice,65,random,CmAs,3,0.03070000000000006,0.03070000000000006,0.03070000000000006,0,0,0,OD1,8
qwen,h2_choice,65,random,CmCm,0,0.08290000000000003,0.08290000000000003,0.08290000000000008,0,0,0,DD,2
qwen,h2_choice,65,random,CmCm,1,0.025099999999999956,0.025099999999999956,0.0250999999999999,0,0,0,DD,2
qwen,h2_choice,65,random,CmCm,2,0.02429999999999999,0.02429999999999999,0.02429999999999999,0,0,0,DD,2
qwen,h2_choice,65,random,CmCm,3,0.030899999999999928,0.030899999999999928,0.030899999999999928,0,0,0,DD,2
qwen,h2_choice,65,random,CmDl,0,0.029700000000000004,0.029700000000000004,0.02969999999999995,0,0,0,DD,4
qwen,h2_choice,65,random,CmDl,1,0.0257,0.0257,0.025700000000000056,0,0,0,DD,4
qwen,h2_choice,65,random,CmDl,2,0.028100000000000014,0.028100000000000014,0.028100000000000014,0,0,0,DD,4
qwen,h2_choice,65,random,CmDl,3,0.06169999999999998,0.06169999999999998,0.06169999999999998,0,0,0,DD,4
qwen,h2_choice,65,random,CmHa,0,0.055900000000000005,0.055900000000000005,0.05589999999999995,0,0,0,DD,6
qwen,h2_choice,65,random,CmHa,1,0.027100000000000013,0.027100000000000013,0.027099999999999902,0,0,0,DD,6
qwen,h2_choice,65,random,CmHa,2,0.024699999999999944,0.024699999999999944,0.024699999999999944,0,0,0,DD,6
qwen,h2_choice,65,random,CmHa,3,0.06059999999999999,0.06059999999999999,0.06059999999999999,0,0,0,DD,6
qwen,h2_choice,65,random,CmNc,0,0.05940000000000001,0.05940000000000001,0.0593999999999999,0,0,0,DD,8
qwen,h2_choice,65,random,CmNc,1,0.02959999999999996,0.02959999999999996,0.02959999999999985,0,0,0,DD,8
qwen,h2_choice,65,random,CmNc,2,0.04410000000000003,0.04410000000000003,0.04410000000000003,0,0,0,DD,8
qwen,h2_choice,65,random,CmNc,3,0.031399999999999983,0.031399999999999983,0.031399999999999983,0,0,0,DD,8
qwen,h2_choice,65,random,CoAs,0,0.030200000000000005,0.030200000000000005,0.030200000000000005,0,0,0,CO2,7
qwen,h2_choice,65,random,CoAs,1,0.0018999999999999573,0.0018999999999999573,0.0018999999999999573,0,0,0,CO2,7
qwen,h2_choice,65,random,CoAs,2,0.05579999999999996,0.05579999999999996,0.05579999999999996,0,0,0,CO2,7
qwen,h2_choice,65,random,CoAs,3,0.029900000000000038,0.029900000000000038,0.029900000000000038,0,0,0,CO2,7
qwen,h2_choice,65,random,CoCo,0,0.03169999999999995,0.03169999999999995,0.03169999999999995,1,1,1,CO1,7
qwen,h2_choice,65,random,CoCo,1,0.03249999999999997,0.03249999999999997,0.03249999999999997,0,0,0,CO1,7
qwen,h2_choice,65,random,CoCo,2,0.030899999999999983,0.030899999999999928,0.030899999999999928,0,0,0,CO1,7
qwen,h2_choice,65,random,CoCo,3,0.031700000000000006,0.03169999999999995,0.03169999999999995,0,0,0,CO1,7
qwen,h2_choice,65,random,CoSh,0,0.06230000000000002,0.06230000000000002,0.06230000000000002,0,0,0,CO2,8
qwen,h2_choice,65,random,CoSh,1,0.03200000000000003,0.03200000000000003,0.03200000000000003,1,1,1,CO2,8
qwen,h2_choice,65,random,CoSh,2,0.03080000000000005,0.03080000000000005,0.03080000000000005,0,0,0,CO2,8
qwen,h2_choice,65,random,CoSh,3,0.02789999999999998,0.027899999999999925,0.027899999999999925,0,0,0,CO2,8
qwen,h2_choice,65,random,HaAs,0,0.05810000000000004,0.05810000000000004,0.05810000000000004,0,0,0,OD2,7
qwen,h2_choice,65,random,HaAs,1,0.029900000000000038,0.029900000000000038,0.029900000000000038,0,0,0,OD2,7
qwen,h2_choice,65,random,HaAs,2,0.027100000000000013,0.027099999999999902,0.027099999999999902,0,0,0,OD2,7
qwen,h2_choice,65,random,HaAs,3,0.02529999999999999,0.02529999999999999,0.02529999999999999,0,0,0,OD2,7
qwen,h2_choice,65,random,HaBa,0,0.025699999999999945,0.025699999999999945,0.025699999999999945,0,0,0,OD2,9
qwen,h2_choice,65,random,HaBa,1,0.05910000000000004,0.05910000000000004,0.05910000000000004,0,0,0,OD2,9
qwen,h2_choice,65,random,HaBa,2,0.030799999999999994,0.03079999999999994,0.03079999999999994,0,0,0,OD2,9
qwen,h2_choice,65,random,HaBa,3,0.029700000000000004,0.02969999999999995,0.02969999999999995,0,0,0,OD2,9
qwen,h2_choice,65,random,HaCm,0,0.031000000000000028,0.031000000000000028,0.031000000000000028,0,0,0,DD,1
qwen,h2_choice,65,random,HaCm,1,0.03159999999999996,0.03159999999999996,0.03159999999999996,0,0,0,DD,1
qwen,h2_choice,65,random,HaCm,2,0.0615,0.0615,0.0615,0,0,0,DD,1
qwen,h2_choice,65,random,HaCm,3,0.02949999999999997,0.02949999999999997,0.02949999999999997,0,0,0,DD,1
qwen,h2_choice,65,random,HaDl,0,0.05159999999999998,0.05159999999999998,0.05159999999999998,0,0,0,DD,3
qwen,h2_choice,65,random,HaDl,1,0.032399999999999984,0.032399999999999984,0.032399999999999984,0,0,0,DD,3
qwen,h2_choice,65,random,HaDl,2,0.031100000000000017,0.031100000000000017,0.031100000000000017,0,0,0,DD,3
qwen,h2_choice,65,random,HaDl,3,0.028400000000000036,0.028400000000000092,0.028400000000000092,0,0,0,DD,3
qwen,h2_choice,65,random,HaHa,0,0.029400000000000093,0.029400000000000093,0.029400000000000093,0,0,0,DD,5
qwen,h2_choice,65,random,HaHa,1,0.031100000000000017,0.031100000000000017,0.031100000000000017,0,0,0,DD,5
qwen,h2_choice,65,random,HaHa,2,0.0014000000000000123,0.0013999999999999568,0.0013999999999999568,0,0,0,DD,5
qwen,h2_choice,65,random,HaHa,3,0.0011999999999999789,0.0011999999999999789,0.0011999999999999789,0,0,0,DD,5
qwen,h2_choice,65,random,HaNc,0,0.027100000000000013,0.027100000000000013,0.027100000000000013,0,0,0,DD,7
qwen,h2_choice,65,random,HaNc,1,0.03080000000000005,0.03080000000000005,0.03080000000000005,0,0,0,DD,7
qwen,h2_choice,65,random,HaNc,2,0.026600000000000013,0.026600000000000068,0.026600000000000068,0,0,0,DD,7
qwen,h2_choice,65,random,HaNc,3,0.02939999999999998,0.02939999999999987,0.02939999999999987,0,0,0,DD,7
qwen,h2_choice,65,random,HaPc,0,0.05700000000000005,0.05700000000000005,0.05700000000000005,0,0,0,DD,9
qwen,h2_choice,65,random,HaPc,1,0.031100000000000017,0.031100000000000017,0.031100000000000017,0,0,0,DD,9
qwen,h2_choice,65,random,HaPc,2,0.02799999999999997,0.027999999999999914,0.027999999999999914,0,0,0,DD,9
qwen,h2_choice,65,random,HaPc,3,0.02939999999999998,0.02939999999999987,0.02939999999999987,0,0,0,DD,9
qwen,h2_choice,65,random,HrAs,0,0.031299999999999994,0.031299999999999994,0.031299999999999994,0,0,0,MP,8
qwen,h2_choice,65,random,HrAs,1,0.029899999999999982,0.029899999999999982,0.029899999999999927,0,0,0,MP,8
qwen,h2_choice,65,random,HrAs,2,0.05790000000000006,0.05790000000000006,0.05790000000000006,0,0,0,MP,8
qwen,h2_choice,65,random,HrAs,3,0.03259999999999996,0.03259999999999996,0.03259999999999996,0,0,0,MP,8
qwen,h2_choice,65,random,HrBa,0,0.031100000000000017,0.031100000000000017,0.031100000000000017,0,0,0,CO1,2
qwen,h2_choice,65,random,HrBa,1,0.030299999999999994,0.030299999999999994,0.030299999999999994,0,0,0,CO1,2
qwen,h2_choice,65,random,HrBa,2,0.04820000000000002,0.04820000000000002,0.04820000000000002,0,0,0,CO1,2
qwen,h2_choice,65,random,HrBa,3,0.0615,0.0615,0.0615,0,0,0,CO1,2
qwen,h2_choice,65,random,HrCh,0,0.058499999999999996,0.058499999999999996,0.058499999999999996,0,0,0,CO1,4
qwen,h2_choice,65,random,HrCh,1,0.028700000000000003,0.028700000000000003,0.02870000000000006,0,0,0,CO1,4
qwen,h2_choice,65,random,HrCh,2,0.05679999999999996,0.05679999999999996,0.05679999999999996,0,0,0,CO1,4
qwen,h2_choice,65,random,HrCh,3,0.03159999999999996,0.03159999999999996,0.03159999999999996,0,0,0,CO1,4
qwen,h2_choice,65,random,HrHr,0,0.032200000000000006,0.032200000000000006,0.032200000000000006,0,0,0,CO2,2
qwen,h2_choice,65,random,HrHr,1,0.028600000000000014,0.028600000000000014,0.02860000000000007,0,0,0,CO2,2
qwen,h2_choice,65,random,HrHr,2,0.054200000000000026,0.054200000000000026,0.054200000000000026,0,0,0,CO2,2
qwen,h2_choice,65,random,HrHr,3,0.03190000000000004,0.03190000000000004,0.03190000000000004,0,0,0,CO2,2
qwen,h2_choice,65,random,ShAs,0,0.062,0.062,0.062,0,0,0,CO1,8
qwen,h2_choice,65,random,ShAs,1,0.031100000000000017,0.031100000000000017,0.031100000000000017,0,0,0,CO1,8
qwen,h2_choice,65,random,ShAs,2,0.06090000000000001,0.060900000000000065,0.060900000000000065,0,0,0,CO1,8
qwen,h2_choice,65,random,ShAs,3,0.06059999999999999,0.06059999999999999,0.06059999999999999,0,0,0,CO1,8
qwen,h2_choice,65,random,ShCo,0,0.029899999999999982,0.029899999999999982,0.029899999999999982,0,0,0,CO2,9
qwen,h2_choice,65,random,ShCo,1,0.0605,0.0605,0.0605,0,0,0,CO2,9
qwen,h2_choice,65,random,ShCo,2,0.0615,0.0615,0.0615,0,0,0,CO2,9
qwen,h2_choice,65,random,ShCo,3,0.029700000000000004,0.02969999999999995,0.02969999999999995,0,0,0,CO2,9
qwen,h2_choice,65,random,ShSh,0,0.03190000000000004,0.03190000000000004,0.03190000000000004,0,0,0,CO1,9
qwen,h2_choice,65,random,ShSh,1,0.031000000000000028,0.031000000000000028,0.031000000000000028,0,0,0,CO1,9
qwen,h2_choice,65,random,ShSh,2,0.06209999999999999,0.062100000000000044,0.062100000000000044,0,0,0,CO1,9
qwen,h2_choice,65,random,ShSh,3,0.031200000000000006,0.031199999999999894,0.031199999999999894,0,0,0,CO1,9
qwen,h2_choice,79,main,AsAs,0,0.0927,0.0927,0.0927,0,0,0,CO1,1
qwen,h2_choice,79,main,AsAs,1,0.0902,0.0902,0.0902,0,0,0,CO1,1
qwen,h2_choice,79,main,AsAs,2,0.09450000000000003,0.09450000000000003,0.09450000000000003,1,1,1,CO1,1
qwen,h2_choice,79,main,AsAs,3,0.09260000000000002,0.09260000000000002,0.09260000000000002,0,0,0,CO1,1
qwen,h2_choice,79,main,AsBa,0,0.12440000000000001,0.12440000000000001,0.12440000000000007,1,1,1,MP,2
qwen,h2_choice,79,main,AsBa,1,0.0927,0.0927,0.0927,0,0,0,MP,2
qwen,h2_choice,79,main,AsBa,2,0.0938,0.0938,0.0938,1,1,1,MP,2
qwen,h2_choice,79,main,AsBa,3,0.08879999999999999,0.08879999999999999,0.08879999999999999,0,0,0,MP,2
qwen,h2_choice,79,main,AsCh,0,0.09250000000000003,0.09250000000000003,0.09250000000000003,1,1,1,MP,4
qwen,h2_choice,79,main,AsCh,1,0.09179999999999999,0.09179999999999999,0.09179999999999999,0,0,0,MP,4
qwen,h2_choice,79,main,AsCh,2,0.09260000000000002,0.09260000000000002,0.09260000000000002,0,0,0,MP,4
qwen,h2_choice,79,main,AsCh,3,0.09079999999999999,0.09079999999999999,0.09079999999999999,0,0,0,MP,4
qwen,h2_choice,79,main,AsCm,0,0.09309999999999996,0.09309999999999996,0.09309999999999996,0,0,0,OD1,2
qwen,h2_choice,79,main,AsCm,1,0.0902,0.0902,0.09019999999999995,0,0,0,OD1,2
qwen,h2_choice,79,main,AsCm,2,0.09390000000000004,0.0939000000000001,0.0939000000000001,1,1,1,OD1,2
qwen,h2_choice,79,main,AsCm,3,0.09179999999999999,0.09179999999999999,0.09179999999999999,0,0,0,OD1,2
qwen,h2_choice,79,main,AsCo,0,0.0923,0.0923,0.0923,0,0,0,CO2,1
qwen,h2_choice,79,main,AsCo,1,0.09160000000000001,0.09160000000000001,0.09160000000000001,0,0,0,CO2,1
qwen,h2_choice,79,main,AsCo,2,0.09350000000000003,0.09350000000000003,0.09350000000000003,0,0,0,CO2,1
qwen,h2_choice,79,main,AsCo,3,0.062100000000000044,0.062100000000000044,0.062100000000000044,0,0,0,CO2,1
qwen,h2_choice,79,main,AsDl,0,0.12219999999999998,0.12219999999999998,0.12219999999999998,0,0,0,OD1,4
qwen,h2_choice,79,main,AsDl,1,0.0902,0.0902,0.09019999999999995,0,0,0,OD1,4
qwen,h2_choice,79,main,AsDl,2,0.0933,0.09330000000000005,0.09330000000000005,1,1,1,OD1,4
qwen,h2_choice,79,main,AsDl,3,0.0615,0.0615,0.0615,0,0,0,OD1,4
qwen,h2_choice,79,main,AsHa,0,0.06219999999999998,0.06219999999999998,0.06219999999999998,0,0,0,OD2,1
qwen,h2_choice,79,main,AsHa,1,0.09350000000000003,0.09350000000000003,0.09350000000000003,0,0,0,OD2,1
qwen,h2_choice,79,main,AsHa,2,0.09160000000000001,0.09160000000000001,0.09160000000000001,0,0,0,OD2,1
qwen,h2_choice,79,main,AsHa,3,0.08940000000000003,0.08939999999999992,0.08939999999999992,0,0,0,OD2,1
qwen,h2_choice,79,main,AsHr,0,0.09429999999999994,0.09429999999999994,0.09429999999999994,0,0,0,MP,6
qwen,h2_choice,79,main,AsHr,1,0.09129999999999999,0.09129999999999999,0.09130000000000005,0,0,0,MP,6
qwen,h2_choice,79,main,AsHr,2,0.062100000000000044,0.062100000000000044,0.062100000000000044,1,1,1,MP,6
qwen,h2_choice,79,main,AsHr,3,0.09160000000000001,0.09160000000000013,0.09160000000000013,0,0,0,MP,6
qwen,h2_choice,79,main,AsNc,0,0.09260000000000002,0.09260000000000002,0.09260000000000002,0,0,0,OD2,3
qwen,h2_choice,79,main,AsNc,1,0.09160000000000001,0.09160000000000001,0.09160000000000001,0,0,0,OD2,3
qwen,h2_choice,79,main,AsNc,2,0.09260000000000002,0.09260000000000002,0.09260000000000002,0,0,0,OD2,3
qwen,h2_choice,79,main,AsNc,3,0.062,0.061999999999999944,0.061999999999999944,0,0,0,OD2,3
qwen,h2_choice,79,main,AsPc,0,0.06180000000000002,0.06180000000000002,0.06180000000000002,0,0,0,OD2,5
qwen,h2_choice,79,main,AsPc,1,0.09260000000000002,0.09260000000000002,0.09260000000000002,0,0,0,OD2,5
qwen,h2_choice,79,main,AsPc,2,0.122,0.122,0.122,0,0,0,OD2,5
qwen,h2_choice,79,main,AsPc,3,0.08800000000000002,0.08799999999999997,0.08799999999999997,0,0,0,OD2,5
qwen,h2_choice,79,main,AsPd,0,0.12250000000000005,0.12250000000000005,0.12250000000000005,1,1,1,OD1,6
qwen,h2_choice,79,main,AsPd,1,0.12490000000000001,0.12490000000000001,0.12490000000000001,1,1,1,OD1,6
qwen,h2_choice,79,main,AsPd,2,0.12360000000000004,0.12360000000000004,0.12360000000000004,1,1,1,OD1,6
qwen,h2_choice,79,main,AsPd,3,0.0923,0.09230000000000005,0.09230000000000005,0,0,0,OD1,6
qwen,h2_choice,79,main,AsSh,0,0.09270000000000006,0.09270000000000006,0.09270000000000006,1,1,1,CO1,3
qwen,h2_choice,79,main,AsSh,1,0.09099999999999997,0.09099999999999997,0.09099999999999997,0,0,0,CO1,3
qwen,h2_choice,79,main,AsSh,2,0.06379999999999997,0.06379999999999997,0.06379999999999997,0,0,0,CO1,3
qwen,h2_choice,79,main,AsSh,3,0.09129999999999999,0.09129999999999994,0.09129999999999994,0,0,0,CO1,3
qwen,h2_choice,79,main,BaAs,0,0.08940000000000003,0.08940000000000003,0.08940000000000003,0,0,0,MP,1
qwen,h2_choice,79,main,BaAs,1,0.0897,0.0897,0.0897,0,0,0,MP,1
qwen,h2_choice,79,main,BaAs,2,0.0938,0.0938,0.0938,1,1,1,MP,1
qwen,h2_choice,79,main,BaAs,3,0.0927,0.0927,0.0927,0,0,0,MP,1
qwen,h2_choice,79,main,BaBa,0,0.09239999999999998,0.09239999999999998,0.09239999999999998,1,1,1,CO2,3
qwen,h2_choice,79,main,BaBa,1,0.0615,0.0615,0.0615,0,0,0,CO2,3
qwen,h2_choice,79,main,BaBa,2,0.05920000000000003,0.05920000000000003,0.05920000000000003,0,0,0,CO2,3
qwen,h2_choice,79,main,BaBa,3,0.0933,0.09330000000000005,0.09330000000000005,1,1,1,CO2,3
qwen,h2_choice,79,main,BaCh,0,0.0933,0.0933,0.0933,1,1,1,CO2,4
qwen,h2_choice,79,main,BaCh,1,0.0907,0.0907,0.0907,0,0,0,CO2,4
qwen,h2_choice,79,main,BaCh,2,0.12359999999999999,0.12359999999999993,0.12359999999999993,1,1,1,CO2,4
qwen,h2_choice,79,main,BaCh,3,0.09259999999999996,0.09260000000000002,0.09260000000000002,1,1,1,CO2,4
qwen,h2_choice,79,main,BaCm,0,0.12349999999999994,0.12349999999999994,0.12349999999999994,1,1,1,OD1,1
qwen,h2_choice,79,main,BaCm,1,0.08950000000000002,0.08950000000000002,0.08950000000000002,0,0,0,OD1,1
qwen,h2_choice,79,main,BaCm,2,0.062000000000000055,0.062000000000000055,0.062000000000000055,0,0,0,OD1,1
qwen,h2_choice,79,main,BaCm,3,0.09369999999999995,0.0936999999999999,0.0936999999999999,1,1,1,OD1,1
qwen,h2_choice,79,main,BaCo,0,0.12259999999999999,0.12259999999999999,0.12259999999999999,1,1,1,MP,3
qwen,h2_choice,79,main,BaCo,1,0.11900000000000005,0.11900000000000005,0.11900000000000005,0,0,0,MP,3
qwen,h2_choice,79,main,BaCo,2,0.12250000000000005,0.12250000000000005,0.12250000000000005,1,1,1,MP,3
qwen,h2_choice,79,main,BaCo,3,0.12479999999999997,0.12479999999999991,0.12479999999999991,1,1,1,MP,3
qwen,h2_choice,79,main,BaDl,0,0.06120000000000003,0.06120000000000003,0.06120000000000003,0,0,0,OD1,3
qwen,h2_choice,79,main,BaDl,1,0.11909999999999998,0.11909999999999998,0.11909999999999998,0,0,0,OD1,3
qwen,h2_choice,79,main,BaDl,2,0.12240000000000001,0.12239999999999995,0.12239999999999995,1,1,1,OD1,3
qwen,h2_choice,79,main,BaDl,3,0.123,0.123,0.123,0,0,0,OD1,3
qwen,h2_choice,79,main,BaHa,0,0.09350000000000003,0.09350000000000003,0.09350000000000003,0,0,0,OD2,2
