delta_c,shap_delta_c,model
2.0,1.503615437062876,qwen
2.0,1.1573959922834427,qwen
2.0,1.1698750715069457,qwen
2.0,1.0242627443924928,qwen
2.0,1.5141413816978955,qwen
2.0,1.8166103520416752,qwen
2.0,1.9513745362001755,qwen
2.0,1.503615437062876,qwen
2.0,1.1573959922834427,qwen
2.0,1.1698750715069457,qwen
2.0,1.0242627443924928,qwen
2.0,1.5141413816978955,qwen
2.0,1.8166103520416752,qwen
2.0,1.9513745362001755,qwen
2.0,1.503615437062876,qwen
2.0,1.1573959922834427,qwen
2.0,1.1698750715069457,qwen
2.0,1.0242627443924928,qwen
2.0,1.5141413816978955,qwen
2.0,1.8166103520416752,qwen
2.0,1.9513745362001755,qwen
2.0,1.503615437062876,qwen
2.0,1.1573959922834427,qwen
2.0,1.1698750715069457,qwen
2.0,1.0242627443924928,qwen
2.0,1.5141413816978955,qwen
2.0,1.8166103520416752,qwen
2.0,1.9513745362001755,qwen
2.0,1.2997624050883176,qwen
2.0,0.9644007004082958,qwen
2.0,1.0268659843036954,qwen
2.0,0.793939726797829,qwen
2.0,1.322909817286432,qwen
2.0,1.761461700184618,qwen
2.0,1.8209347400371891,qwen
2.0,1.2997624050883176,qwen
2.0,0.9644007004082958,qwen
2.0,1.0268659843036954,qwen
2.0,0.793939726797829,qwen
2.0,1.322909817286432,qwen
2.0,1.761461700184618,qwen
2.0,1.8209347400371891,qwen
2.0,1.2997624050883176,qwen
2.0,0.9644007004082958,qwen
2.0,1.0268659843036954,qwen
2.0,0.793939726797829,qwen
2.0,1.322909817286432,qwen
2.0,1.761461700184618,qwen
2.0,1.8209347400371891,qwen
2.0,1.2997624050883176,qwen
2.0,0.9644007004082958,qwen
2.0,1.0268659843036954,qwen
2.0,0.793939726797829,qwen
2.0,1.322909817286432,qwen
2.0,1.761461700184618,qwen
2.0,1.8209347400371891,qwen
2.0,1.3006333561423096,qwen
2.0,1.0083277104178763,qwen
2.0,0.9950847957207899,qwen
2.0,0.8611630308779642,qwen
2.0,1.3091816660974076,qwen
2.0,1.6318094281173237,qwen
2.0,1.7833902911316641,qwen
2.0,1.3006333561423096,qwen
2.0,1.0083277104178763,qwen
2.0,0.9950847957207899,qwen
2.0,0.8611630308779642,qwen
2.0,1.3091816660974076,qwen
2.0,1.6318094281173237,qwen
2.0,1.7833902911316641,qwen
2.0,1.3006333561423096,qwen
2.0,1.0083277104178763,qwen
2.0,0.9950847957207899,qwen
2.0,0.8611630308779642,qwen
2.0,1.3091816660974076,qwen
2.0,1.6318094281173237,qwen
2.0,1.7833902911316641,qwen
2.0,1.3006333561423096,qwen
2.0,1.0083277104178763,qwen
2.0,0.9950847957207899,qwen
2.0,0.8611630308779642,qwen
2.0,1.3091816660974076,qwen
2.0,1.6318094281173237,qwen
2.0,1.7833902911316641,qwen
2.0,1.2155367303384041,qwen
2.0,0.9567661363269033,qwen
2.0,0.9250854510066461,qwen
2.0,0.6533130833571122,qwen
2.0,1.2024991263200475,qwen
2.0,1.5024818496282228,qwen
2.0,1.6059064441037159,qwen
2.0,1.2155367303384041,qwen
2.0,0.9567661363269033,qwen
2.0,0.9250854510066461,qwen
2.0,0.6533130833571122,qwen
2.0,1.2024991263200475,qwen
2.0,1.5024818496282228,qwen
2.0,1.6059064441037159,qwen
2.0,1.2155367303384041,qwen
2.0,0.9567661363269033,qwen
2.0,0.9250854510066461,qwen
2.0,0.6533130833571122,qwen
2.0,1.2024991263200475,qwen
2.0,1.5024818496282228,qwen
2.0,1.6059064441037159,qwen
2.0,1.2155367303384041,qwen
2.0,0.9567661363269033,qwen
2.0,0.9250854510066461,qwen
2.0,0.6533130833571122,qwen
2.0,1.2024991263200475,qwen
2.0,1.5024818496282228,qwen
2.0,1.6059064441037159,qwen
1.0,0.34684068698208337,qwen
1.0,0.31480899369185655,qwen
1.0,0.23936738912039243,qwen
1.0,0.1482245840235416,qwen
1.0,0.3585982759021474,qwen
1.0,0.46865118026706987,qwen
1.0,0.23081546041455012,qwen
1.0,0.34684068698208337,qwen
1.0,0.31480899369185655,qwen
1.0,0.23936738912039243,qwen
1.0,0.1482245840235416,qwen
1.0,0.3585982759021474,qwen
1.0,0.46865118026706987,qwen
1.0,0.23081546041455012,qwen
1.0,0.34684068698208337,qwen
1.0,0.31480899369185655,qwen
1.0,0.23936738912039243,qwen
1.0,0.1482245840235416,qwen
1.0,0.3585982759021474,qwen
1.0,0.46865118026706987,qwen
1.0,0.23081546041455012,qwen
1.0,0.34684068698208337,qwen
1.0,0.31480899369185655,qwen
1.0,0.23936738912039243,qwen
1.0,0.1482245840235416,qwen
1.0,0.3585982759021474,qwen
1.0,0.46865118026706987,qwen
1.0,0.23081546041455012,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.20051479788601775,qwen
1.0,0.22697675371690895,qwen
1.0,0.18758597181447367,qwen
1.0,0.006033697894856467,qwen
1.0,0.2147216927769621,qwen
1.0,0.28518735556033004,qwen
1.0,0.023905523672057814,qwen
1.0,0.24455575878000294,qwen
1.0,0.15224849462930876,qwen
1.0,0.1886644758975174,qwen
1.0,0.06144992395696638,qwen
1.0,0.2697756587762587,qwen
1.0,0.22219315797855058,qwen
1.0,0.02586912928047257,qwen
1.0,0.24455575878000294,qwen
1.0,0.15224849462930876,qwen
1.0,0.1886644758975174,qwen
1.0,0.06144992395696638,qwen
1.0,0.2697756587762587,qwen
1.0,0.22219315797855058,qwen
1.0,0.02586912928047257,qwen
1.0,0.24455575878000294,qwen
1.0,0.15224849462930876,qwen
1.0,0.1886644758975174,qwen
1.0,0.06144992395696638,qwen
1.0,0.2697756587762587,qwen
1.0,0.22219315797855058,qwen
1.0,0.02586912928047257,qwen
1.0,0.24455575878000294,qwen
1.0,0.15224849462930876,qwen
1.0,0.1886644758975174,qwen
1.0,0.06144992395696638,qwen
1.0,0.2697756587762587,qwen
1.0,0.22219315797855058,qwen
1.0,0.02586912928047257,qwen
1.0,0.19968490853439394,qwen
1.0,0.15329805712964734,qwen
1.0,0.1468089404115907,qwen
1.0,0.030089102508850434,qwen
1.0,0.22340646072825907,qwen
1.0,0.18375450668186005,qwen
1.0,-0.0218689490928555,qwen
1.0,0.19968490853439394,qwen
1.0,0.15329805712964734,qwen
1.0,0.1468089404115907,qwen
1.0,0.030089102508850434,qwen
1.0,0.22340646072825907,qwen
1.0,0.18375450668186005,qwen
1.0,-0.0218689490928555,qwen
1.0,0.19968490853439394,qwen
1.0,0.15329805712964734,qwen
1.0,0.1468089404115907,qwen
1.0,0.030089102508850434,qwen
1.0,0.22340646072825907,qwen
1.0,0.18375450668186005,qwen
1.0,-0.0218689490928555,qwen
1.0,0.19968490853439394,qwen
1.0,0.15329805712964734,qwen
1.0,0.1468089404115907,qwen
1.0,0.030089102508850434,qwen
1.0,0.22340646072825907,qwen
1.0,0.18375450668186005,qwen
1.0,-0.0218689490928555,qwen
1.0,0.24107338191386835,qwen
1.0,0.1818231177315491,qwen
1.0,0.09864386813062961,qwen
1.0,-0.05162071377393305,qwen
1.0,0.26183055702950253,qwen
1.0,0.3361443989427048,qwen
1.0,0.10069893042996395,qwen
1.0,0.24107338191386835,qwen
1.0,0.1818231177315491,qwen
1.0,0.09864386813062961,qwen
1.0,-0.05162071377393305,qwen
1.0,0.26183055702950253,qwen
1.0,0.3361443989427048,qwen
1.0,0.10069893042996395,qwen
1.0,0.24107338191386835,qwen
1.0,0.1818231177315491,qwen
1.0,0.09864386813062961,qwen
1.0,-0.05162071377393305,qwen
1.0,0.26183055702950253,qwen
1.0,0.3361443989427048,qwen
1.0,0.10069893042996395,qwen
1.0,0.24107338191386835,qwen
1.0,0.1818231177315491,qwen
1.0,0.09864386813062961,qwen
1.0,-0.05162071377393305,qwen
1.0,0.26183055702950253,qwen
1.0,0.3361443989427048,qwen
1.0,0.10069893042996395,qwen
1.0,0.19998819124677783,qwen
1.0,0.22645014707766978,qwen
1.0,0.19749921139562068,qwen
1.0,0.0017734378053400808,qwen
1.0,0.21419508613772217,qwen
1.0,0.2849415367641341,qwen
1.0,0.02337891703281789,qwen
1.0,0.19998819124677783,qwen
1.0,0.22645014707766978,qwen
1.0,0.19749921139562068,qwen
1.0,0.0017734378053400808,qwen
1.0,0.21419508613772217,qwen
1.0,0.2849415367641341,qwen
1.0,0.02337891703281789,qwen
1.0,0.19998819124677783,qwen
1.0,0.22645014707766978,qwen
1.0,0.19749921139562068,qwen
1.0,0.0017734378053400808,qwen
1.0,0.21419508613772217,qwen
1.0,0.2849415367641341,qwen
1.0,0.02337891703281789,qwen
1.0,0.19998819124677783,qwen
1.0,0.22645014707766978,qwen
1.0,0.19749921139562068,qwen
1.0,0.0017734378053400808,qwen
1.0,0.21419508613772217,qwen
1.0,0.2849415367641341,qwen
1.0,0.02337891703281789,qwen
1.0,0.3696825960284924,qwen
1.0,0.3418181148907573,qwen
1.0,0.25158219238365154,qwen
1.0,0.17165212248409603,qwen
1.0,0.3810763315097659,qwen
1.0,0.4737764402670627,qwen
1.0,0.2553531791247616,qwen
1.0,0.3696825960284924,qwen
1.0,0.3418181148907573,qwen
1.0,0.25158219238365154,qwen
1.0,0.17165212248409603,qwen
1.0,0.3810763315097659,qwen
1.0,0.4737764402670627,qwen
1.0,0.2553531791247616,qwen
1.0,0.3696825960284924,qwen
1.0,0.3418181148907573,qwen
1.0,0.25158219238365154,qwen
1.0,0.17165212248409603,qwen
1.0,0.3810763315097659,qwen
1.0,0.4737764402670627,qwen
1.0,0.2553531791247616,qwen
1.0,0.3696825960284924,qwen
1.0,0.3418181148907573,qwen
1.0,0.25158219238365154,qwen
1.0,0.17165212248409603,qwen
1.0,0.3810763315097659,qwen
1.0,0.4737764402670627,qwen
1.0,0.2553531791247616,qwen
1.0,0.221380013383085,qwen
1.0,0.15209373154364111,qwen
1.0,0.16313931026014095,qwen
1.0,0.05220618690025422,qwen
1.0,0.24510156557695034,qwen
1.0,0.20544961153055125,qwen
1.0,0.0066757424376949325,qwen
1.0,0.221380013383085,qwen
1.0,0.15209373154364111,qwen
1.0,0.16313931026014095,qwen
1.0,0.05220618690025422,qwen
1.0,0.24510156557695034,qwen
1.0,0.20544961153055125,qwen
1.0,0.0066757424376949325,qwen
1.0,0.221380013383085,qwen
1.0,0.15209373154364111,qwen
1.0,0.16313931026014095,qwen
1.0,0.05220618690025422,qwen
1.0,0.24510156557695034,qwen
1.0,0.20544961153055125,qwen
1.0,0.0066757424376949325,qwen
1.0,0.221380013383085,qwen
1.0,0.15209373154364111,qwen
1.0,0.16313931026014095,qwen
1.0,0.05220618690025422,qwen
1.0,0.24510156557695034,qwen
1.0,0.20544961153055125,qwen
1.0,0.0066757424376949325,qwen
1.0,0.17177719860549676,qwen
1.0,0.15998822643486,qwen
1.0,0.20328074737075025,qwen
1.0,-0.010787637431948131,qwen
1.0,0.18465264856718178,qwen
1.0,0.2468380979300259,qwen
1.0,0.031598153114554044,qwen
1.0,0.17177719860549676,qwen
1.0,0.15998822643486,qwen
1.0,0.20328074737075025,qwen
1.0,-0.010787637431948131,qwen
1.0,0.18465264856718178,qwen
1.0,0.2468380979300259,qwen
1.0,0.031598153114554044,qwen
1.0,0.17177719860549676,qwen
1.0,0.15998822643486,qwen
1.0,0.20328074737075025,qwen
1.0,-0.010787637431948131,qwen
1.0,0.18465264856718178,qwen
1.0,0.2468380979300259,qwen
1.0,0.031598153114554044,qwen
1.0,0.17177719860549676,qwen
1.0,0.15998822643486,qwen
1.0,0.20328074737075025,qwen
1.0,-0.010787637431948131,qwen
1.0,0.18465264856718178,qwen
1.0,0.2468380979300259,qwen
1.0,0.031598153114554044,qwen
1.0,0.21290490887621716,qwen
1.0,0.15365464469389825,qwen
1.0,0.1154539274195902,qwen
1.0,-0.010058203965018287,qwen
1.0,0.23366208399185162,qwen
1.0,0.308503785200674,qwen
1.0,0.07253045739231277,qwen
1.0,0.21290490887621716,qwen
1.0,0.15365464469389825,qwen
1.0,0.1154539274195902,qwen
1.0,-0.010058203965018287,qwen
1.0,0.23366208399185162,qwen
1.0,0.308503785200674,qwen
1.0,0.07253045739231277,qwen
1.0,0.21290490887621716,qwen
1.0,0.15365464469389825,qwen
1.0,0.1154539274195902,qwen
1.0,-0.010058203965018287,qwen
1.0,0.23366208399185162,qwen
1.0,0.308503785200674,qwen
1.0,0.07253045739231277,qwen
1.0,0.21290490887621716,qwen
1.0,0.15365464469389825,qwen
1.0,0.1154539274195902,qwen
1.0,-0.010058203965018287,qwen
1.0,0.23366208399185162,qwen
1.0,0.308503785200674,qwen
1.0,0.07253045739231277,qwen
1.0,0.33354962879441064,qwen
1.0,0.3031126177709192,qwen
1.0,0.22337559383786956,qwen
1.0,0.13493352583586868,qwen
1.0,0.34530721771447465,qwen
1.0,0.45536012207939713,qwen
1.0,0.2175244022268772,qwen
1.0,0.33354962879441064,qwen
1.0,0.3031126177709192,qwen
1.0,0.22337559383786956,qwen
1.0,0.13493352583586868,qwen
1.0,0.34530721771447465,qwen
1.0,0.45536012207939713,qwen
1.0,0.2175244022268772,qwen
1.0,0.33354962879441064,qwen
1.0,0.3031126177709192,qwen
1.0,0.22337559383786956,qwen
1.0,0.13493352583586868,qwen
1.0,0.34530721771447465,qwen
1.0,0.45536012207939713,qwen
1.0,0.2175244022268772,qwen
1.0,0.33354962879441064,qwen
1.0,0.3031126177709192,qwen
1.0,0.22337559383786956,qwen
1.0,0.13493352583586868,qwen
1.0,0.34530721771447465,qwen
1.0,0.45536012207939713,qwen
1.0,0.2175244022268772,qwen
0.0,-1.33355396082565,qwen
0.0,-1.035700246541831,qwen
0.0,-1.084186886027217,qwen
0.0,-0.8328333853114452,qwen
0.0,-1.3485541787911566,qwen
0.0,-1.6264586261466933,qwen
0.0,-1.6148536287455024,qwen
0.0,-1.33355396082565,qwen
0.0,-1.035700246541831,qwen
0.0,-1.084186886027217,qwen
0.0,-0.8328333853114452,qwen
0.0,-1.3485541787911566,qwen
0.0,-1.6264586261466933,qwen
0.0,-1.6148536287455024,qwen
0.0,-1.33355396082565,qwen
0.0,-1.035700246541831,qwen
0.0,-1.084186886027217,qwen
0.0,-0.8328333853114452,qwen
0.0,-1.3485541787911566,qwen
0.0,-1.6264586261466933,qwen
0.0,-1.6148536287455024,qwen
0.0,-1.33355396082565,qwen
0.0,-1.035700246541831,qwen
0.0,-1.084186886027217,qwen
0.0,-0.8328333853114452,qwen
0.0,-1.3485541787911566,qwen
0.0,-1.6264586261466933,qwen
0.0,-1.6148536287455024,qwen
-0.0,-1.060838026085406,qwen
-0.0,-0.7766219676936711,qwen
-0.0,-0.7230792873776007,qwen
-0.0,-0.35257787892672754,qwen
-0.0,-1.061464761553664,qwen
-0.0,-1.3603550746852235,qwen
-0.0,-1.2824563475044175,qwen
-0.0,-1.060838026085406,qwen
-0.0,-0.7766219676936711,qwen
-0.0,-0.7230792873776007,qwen
-0.0,-0.35257787892672754,qwen
-0.0,-1.061464761553664,qwen
-0.0,-1.3603550746852235,qwen
-0.0,-1.2824563475044175,qwen
-0.0,-1.060838026085406,qwen
-0.0,-0.7766219676936711,qwen
-0.0,-0.7230792873776007,qwen
-0.0,-0.35257787892672754,qwen
-0.0,-1.061464761553664,qwen
-0.0,-1.3603550746852235,qwen
-0.0,-1.2824563475044175,qwen
-0.0,-1.060838026085406,qwen
-0.0,-0.7766219676936711,qwen
-0.0,-0.7230792873776007,qwen
-0.0,-0.35257787892672754,qwen
-0.0,-1.061464761553664,qwen
-0.0,-1.3603550746852235,qwen
-0.0,-1.2824563475044175,qwen
-0.0,-1.178739133867745,qwen
-0.0,-0.8024141452441277,qwen
-0.0,-0.8946321857595853,qwen
-0.0,-0.5560361166406315,qwen
-0.0,-1.2020770584891158,qwen
-0.0,-1.608400473956999,qwen
-0.0,-1.4978928840925987,qwen
-0.0,-1.178739133867745,qwen
-0.0,-0.8024141452441277,qwen
-0.0,-0.8946321857595853,qwen
-0.0,-0.5560361166406315,qwen
-0.0,-1.2020770584891158,qwen
-0.0,-1.608400473956999,qwen
-0.0,-1.4978928840925987,qwen
-0.0,-1.178739133867745,qwen
-0.0,-0.8024141452441277,qwen
-0.0,-0.8946321857595853,qwen
-0.0,-0.5560361166406315,qwen
-0.0,-1.2020770584891158,qwen
-0.0,-1.608400473956999,qwen
-0.0,-1.4978928840925987,qwen
-0.0,-1.178739133867745,qwen
-0.0,-0.8024141452441277,qwen
-0.0,-0.8946321857595853,qwen
-0.0,-0.5560361166406315,qwen
-0.0,-1.2020770584891158,qwen
-0.0,-1.608400473956999,qwen
-0.0,-1.4978928840925987,qwen
-0.0,-1.0500825007202295,qwen
-0.0,-0.7801928745796726,qwen
-0.0,-0.6800276469937402,qwen
-0.0,-0.2518035080720898,qwen
-0.0,-1.0533604253337105,qwen
-0.0,-1.3909873456826143,qwen
-0.0,-1.28640159932244,qwen
-0.0,-1.0500825007202295,qwen
-0.0,-0.7801928745796726,qwen
-0.0,-0.6800276469937402,qwen
-0.0,-0.2518035080720898,qwen
-0.0,-1.0533604253337105,qwen
-0.0,-1.3909873456826143,qwen
-0.0,-1.28640159932244,qwen
-0.0,-1.0500825007202295,qwen
-0.0,-0.7801928745796726,qwen
-0.0,-0.6800276469937402,qwen
-0.0,-0.2518035080720898,qwen
-0.0,-1.0533604253337105,qwen
-0.0,-1.3909873456826143,qwen
-0.0,-1.28640159932244,qwen
-0.0,-1.0500825007202295,qwen
-0.0,-0.7801928745796726,qwen
-0.0,-0.6800276469937402,qwen
-0.0,-0.2518035080720898,qwen
-0.0,-1.0533604253337105,qwen
-0.0,-1.3909873456826143,qwen
-0.0,-1.28640159932244,qwen
0.0,-1.244662153745597,qwen
0.0,-0.9835482627331743,qwen
0.0,-0.9456369119378103,qwen
0.0,-0.7596282459227818,qwen
0.0,-1.2482977083351352,qwen
0.0,-1.4821233878973006,qwen
0.0,-1.4809812523478096,qwen
0.0,-1.244662153745597,qwen
0.0,-0.9835482627331743,qwen
0.0,-0.9456369119378103,qwen
0.0,-0.7596282459227818,qwen
0.0,-1.2482977083351352,qwen
0.0,-1.4821233878973006,qwen
0.0,-1.4809812523478096,qwen
0.0,-1.244662153745597,qwen
0.0,-0.9835482627331743,qwen
0.0,-0.9456369119378103,qwen
0.0,-0.7596282459227818,qwen
0.0,-1.2482977083351352,qwen
0.0,-1.4821233878973006,qwen
0.0,-1.4809812523478096,qwen
0.0,-1.244662153745597,qwen
0.0,-0.9835482627331743,qwen
0.0,-0.9456369119378103,qwen
0.0,-0.7596282459227818,qwen
0.0,-1.2482977083351352,qwen
0.0,-1.4821233878973006,qwen
0.0,-1.4809812523478096,qwen
-0.0,-1.0838796939300455,qwen
-0.0,-0.8234089411307326,qwen
-0.0,-0.7792904181591871,qwen
-0.0,-0.395093178006494,qwen
-0.0,-1.0984881920507403,qwen
-0.0,-1.3020819433959445,qwen
-0.0,-1.390601759816038,qwen
-0.0,-1.0838796939300455,qwen
-0.0,-0.8234089411307326,qwen
-0.0,-0.7792904181591871,qwen
-0.0,-0.395093178006494,qwen
-0.0,-1.0984881920507403,qwen
-0.0,-1.3020819433959445,qwen
-0.0,-1.390601759816038,qwen
-0.0,-1.0838796939300455,qwen
-0.0,-0.8234089411307326,qwen
-0.0,-0.7792904181591871,qwen
-0.0,-0.395093178006494,qwen
-0.0,-1.0984881920507403,qwen
-0.0,-1.3020819433959445,qwen
-0.0,-1.390601759816038,qwen
-0.0,-1.0838796939300455,qwen
-0.0,-0.8234089411307326,qwen
-0.0,-0.7792904181591871,qwen
-0.0,-0.395093178006494,qwen
-0.0,-1.0984881920507403,qwen
-0.0,-1.3020819433959445,qwen
-0.0,-1.390601759816038,qwen
0.0,-1.1654583238993652,qwen
0.0,-0.9277309084885302,qwen
0.0,-0.8862992290862577,qwen
0.0,-0.6493240542732094,qwen
0.0,-1.166448912806414,qwen
0.0,-1.448873420809806,qwen
0.0,-1.3776124734766575,qwen
0.0,-1.1654583238993652,qwen
0.0,-0.9277309084885302,qwen
0.0,-0.8862992290862577,qwen
0.0,-0.6493240542732094,qwen
0.0,-1.166448912806414,qwen
0.0,-1.448873420809806,qwen
0.0,-1.3776124734766575,qwen
0.0,-1.1654583238993652,qwen
0.0,-0.9277309084885302,qwen
0.0,-0.8862992290862577,qwen
0.0,-0.6493240542732094,qwen
0.0,-1.166448912806414,qwen
0.0,-1.448873420809806,qwen
0.0,-1.3776124734766575,qwen
0.0,-1.1654583238993652,qwen
0.0,-0.9277309084885302,qwen
0.0,-0.8862992290862577,qwen
0.0,-0.6493240542732094,qwen
0.0,-1.166448912806414,qwen
0.0,-1.448873420809806,qwen
0.0,-1.3776124734766575,qwen
-0.0,-1.196750208091834,qwen
-0.0,-0.8081955998231057,qwen
-0.0,-0.8718919056118858,qwen
-0.0,-0.5098475344221283,qwen
-0.0,-1.21009692278696,qwen
-0.0,-1.5910527416811395,qwen
-0.0,-1.4787103687640977,qwen
-0.0,-1.196750208091834,qwen
-0.0,-0.8081955998231057,qwen
-0.0,-0.8718919056118858,qwen
-0.0,-0.5098475344221283,qwen
-0.0,-1.21009692278696,qwen
-0.0,-1.5910527416811395,qwen
-0.0,-1.4787103687640977,qwen
-0.0,-1.196750208091834,qwen
-0.0,-0.8081955998231057,qwen
-0.0,-0.8718919056118858,qwen
-0.0,-0.5098475344221283,qwen
-0.0,-1.21009692278696,qwen
-0.0,-1.5910527416811395,qwen
-0.0,-1.4787103687640977,qwen
-0.0,-1.196750208091834,qwen
-0.0,-0.8081955998231057,qwen
-0.0,-0.8718919056118858,qwen
-0.0,-0.5098475344221283,qwen
-0.0,-1.21009692278696,qwen
-0.0,-1.5910527416811395,qwen
-0.0,-1.4787103687640977,qwen
0.0,-1.2074352808532585,qwen
0.0,-0.8913415577636788,qwen
0.0,-0.9256777529855569,qwen
0.0,-0.6856722283562503,qwen
0.0,-1.2316009828485026,qwen
0.0,-1.6166006746822394,qwen
0.0,-1.5176253623699312,qwen
0.0,-1.2074352808532585,qwen
0.0,-0.8913415577636788,qwen
0.0,-0.9256777529855569,qwen
0.0,-0.6856722283562503,qwen
0.0,-1.2316009828485026,qwen
0.0,-1.6166006746822394,qwen
0.0,-1.5176253623699312,qwen
0.0,-1.2074352808532585,qwen
0.0,-0.8913415577636788,qwen
0.0,-0.9256777529855569,qwen
0.0,-0.6856722283562503,qwen
0.0,-1.2316009828485026,qwen
0.0,-1.6166006746822394,qwen
0.0,-1.5176253623699312,qwen
0.0,-1.2074352808532585,qwen
0.0,-0.8913415577636788,qwen
0.0,-0.9256777529855569,qwen
0.0,-0.6856722283562503,qwen
0.0,-1.2316009828485026,qwen
0.0,-1.6166006746822394,qwen
0.0,-1.5176253623699312,qwen
0.0,-1.2077965150754384,qwen
0.0,-0.951142383017597,qwen
0.0,-0.9087712732676518,qwen
0.0,-0.6600946978697062,qwen
0.0,-1.2117853660689861,qwen
0.0,-1.4746913051124886,qwen
0.0,-1.4441156136776514,qwen
0.0,-1.2077965150754384,qwen
0.0,-0.951142383017597,qwen
0.0,-0.9087712732676518,qwen
0.0,-0.6600946978697062,qwen
0.0,-1.2117853660689861,qwen
0.0,-1.4746913051124886,qwen
0.0,-1.4441156136776514,qwen
0.0,-1.2077965150754384,qwen
0.0,-0.951142383017597,qwen
0.0,-0.9087712732676518,qwen
0.0,-0.6600946978697062,qwen
0.0,-1.2117853660689861,qwen
0.0,-1.4746913051124886,qwen
0.0,-1.4441156136776514,qwen
0.0,-1.2077965150754384,qwen
0.0,-0.951142383017597,qwen
0.0,-0.9087712732676518,qwen
0.0,-0.6600946978697062,qwen
0.0,-1.2117853660689861,qwen
0.0,-1.4746913051124886,qwen
0.0,-1.4441156136776514,qwen
-0.0,-1.1035773846646615,qwen
-0.0,-0.8576053456490952,qwen
-0.0,-0.7989881088938043,qwen
-0.0,-0.42635688477548395,qwen
-0.0,-1.1181858827853566,qwen
-0.0,-1.4030433529864463,qwen
-0.0,-1.4102994505506536,qwen
-0.0,-1.1035773846646615,qwen
-0.0,-0.8576053456490952,qwen
-0.0,-0.7989881088938043,qwen
-0.0,-0.42635688477548395,qwen
-0.0,-1.1181858827853566,qwen
-0.0,-1.4030433529864463,qwen
-0.0,-1.4102994505506536,qwen
-0.0,-1.1035773846646615,qwen
-0.0,-0.8576053456490952,qwen
-0.0,-0.7989881088938043,qwen
-0.0,-0.42635688477548395,qwen
-0.0,-1.1181858827853566,qwen
-0.0,-1.4030433529864463,qwen
-0.0,-1.4102994505506536,qwen
-0.0,-1.1035773846646615,qwen
-0.0,-0.8576053456490952,qwen
