model,mode,layer,variant,game_code,family,delta1_c,slope_letter,range_letter,slope_canon,range_canon,slope_beh,range_beh,beh_flip
llama31_instruct,h1_dinc,79,main_perp,CmHa,DD,3.0,0.00975,0.01382499999999999,-0.06461666666666668,0.04879999999999998,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,CmNc,DD,2.0,-0.008899999999999996,0.011250000000000003,-0.07753333333333334,0.053224999999999995,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,CoAs,CO2,1.0,0.00478333333333334,0.006400000000000003,-0.05671666666666666,0.046249999999999986,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,CoCo,CO1,3.0,0.012725000000000016,0.01619999999999998,-0.050025000000000035,0.05417500000000003,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,CoSh,CO2,1.0,0.03506666666666664,0.020149999999999994,-0.04093333333333338,0.035475000000000007,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaAs,OD2,2.0,-0.015566666666666675,0.011274999999999986,-0.06791666666666675,0.060624999999999984,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaBa,OD2,2.0,0.019349999999999992,0.0219,-0.023033333333333343,0.022775000000000004,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaCm,DD,2.0,0.021149999999999988,0.023124999999999993,-0.02464999999999999,0.02695,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaDl,DD,2.0,0.026791666666666634,0.01734999999999999,-0.030991666666666712,0.03550000000000002,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaHa,DD,2.0,-0.015691666666666645,0.014549999999999973,-0.08102500000000004,0.05322500000000002,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaNc,DD,2.0,0.007891666666666707,0.007475000000000006,-0.046524999999999955,0.04324999999999998,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HaPc,DD,2.0,-0.013141666666666673,0.009824999999999997,-0.08125833333333332,0.05462500000000001,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HrAs,MP,3.0,-0.03364166666666666,0.026800000000000004,-0.03634166666666668,0.03875000000000001,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HrBa,CO1,-1.0,0.0013583333333332794,0.010724999999999957,-0.03947499999999999,0.035025,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,HrCh,CO1,-0.0,0.013300000000000017,0.01817500000000001,-0.0427,0.04042499999999999,-0.41666666666666663,0.25,1
llama31_instruct,h1_dinc,79,main_perp,HrHr,CO2,-1.0,-0.010275000000000013,0.02324999999999998,-0.05360833333333337,0.049125,0.0,0.0,1
llama31_instruct,h1_dinc,79,main_perp,ShAs,CO1,0.0,0.05930000000000001,0.043,-0.020866666666666672,0.01809999999999999,0.0,0.0,0
llama31_instruct,h1_dinc,79,main_perp,ShCo,CO2,0.5,0.04770833333333334,0.042124999999999996,-0.008208333333333304,0.012625000000000025,0.0,0.0,0
llama31_instruct,h1_dinc,79,main_perp,ShSh,CO1,0.0,0.04404999999999998,0.03370000000000001,-0.016200000000000013,0.017299999999999996,0.0,0.0,0
llama31_instruct,h1_dinc,79,random,AsAs,CO1,0.0,-0.8479499999999996,0.40802499999999997,-0.08386666666666659,0.05524999999999998,-1.0,0.5,1
llama31_instruct,h1_dinc,79,random,AsBa,MP,2.0,-0.8799749999999998,0.425225,0.025925000000000045,0.022999999999999993,0.16666666666666669,0.25,1
llama31_instruct,h1_dinc,79,random,AsCh,MP,2.0,-0.8232416666666666,0.400425,0.08987499999999994,0.050624999999999976,0.5833333333333333,0.25,1
llama31_instruct,h1_dinc,79,random,AsCm,OD1,2.0,-0.7254666666666665,0.355475,0.15863333333333338,0.10215000000000002,1.1666666666666667,0.5,1
llama31_instruct,h1_dinc,79,random,AsCo,CO2,2.0,-0.8365666666666665,0.40425,-0.15094999999999997,0.08094999999999998,-1.2499999999999998,0.5,1
llama31_instruct,h1_dinc,79,random,AsDl,OD1,2.0,-0.7773833333333333,0.38487499999999997,0.1567333333333333,0.07352500000000001,1.0,0.5,1
llama31_instruct,h1_dinc,79,random,AsHa,OD2,2.0,-0.8715583333333328,0.42279999999999995,-0.04567499999999999,0.027424999999999977,-0.16666666666666669,0.25,1
llama31_instruct,h1_dinc,79,random,AsHr,MP,2.0,-0.8389583333333331,0.4052,0.10524166666666661,0.08432499999999998,1.1666666666666667,0.5,1
llama31_instruct,h1_dinc,79,random,AsNc,OD2,1.0,-0.7491666666666666,0.36562500000000003,-0.13741666666666671,0.06367500000000004,-0.8333333333333331,0.5,1
llama31_instruct,h1_dinc,79,random,AsPc,OD2,2.0,-0.9015666666666665,0.429925,-0.0915166666666667,0.0505,-0.9166666666666669,0.5,1
llama31_instruct,h1_dinc,79,random,AsPd,OD1,2.0,-0.7151583333333333,0.34982500000000005,0.18204166666666668,0.09022499999999997,1.2499999999999998,0.5,1
llama31_instruct,h1_dinc,79,random,AsSh,CO1,0.0,-0.6856666666666669,0.340125,-0.07048333333333333,0.03702499999999998,-0.4166666666666666,0.25,1
llama31_instruct,h1_dinc,79,random,BaAs,MP,0.0,-0.8859916666666666,0.430075,-0.012875000000000043,0.04035000000000001,-0.08333333333333286,0.5,1
llama31_instruct,h1_dinc,79,random,BaBa,CO2,0.0,-0.9299166666666665,0.447975,0.03791666666666673,0.031200000000000033,0.25,0.25,1
llama31_instruct,h1_dinc,79,random,BaCh,CO2,0.0,-0.8708250000000001,0.423925,0.04765833333333331,0.026250000000000016,0.6666666666666665,0.25,1
llama31_instruct,h1_dinc,79,random,BaCm,OD1,2.0,-0.9896749999999997,0.478,0.0183583333333334,0.01782500000000002,0.16666666666666669,0.25,1
llama31_instruct,h1_dinc,79,random,BaCo,MP,-2.0,-0.8980833333333335,0.44039999999999996,-0.037133333333333296,0.0533,-0.25,0.5,1
llama31_instruct,h1_dinc,79,random,BaDl,OD1,2.0,-0.9136,0.444875,-0.004833333333333343,0.009399999999999992,0.08333333333333334,0.25,1
llama31_instruct,h1_dinc,79,random,BaHa,OD2,1.0,-0.884008333333333,0.43252499999999994,0.05670833333333333,0.04895000000000002,0.4166666666666666,0.25,1
llama31_instruct,h1_dinc,79,random,BaHr,CO1,2.0,-0.90835,0.441075,-0.030249999999999982,0.037675000000000014,-0.08333333333333286,0.5,1
llama31_instruct,h1_dinc,79,random,BaNc,OD2,1.0,-0.9001666666666666,0.43337499999999995,-0.05095000000000006,0.0534,-0.1666666666666668,0.5,1
llama31_instruct,h1_dinc,79,random,BaPc,OD2,2.0,-0.9146666666666664,0.442275,0.011833333333333296,0.022050000000000042,-0.0833333333333335,0.25,1
llama31_instruct,h1_dinc,79,random,BaPd,OD1,1.0,-0.8141499999999998,0.398425,0.018716666666666704,0.018300000000000018,0.0,0.0,1
llama31_instruct,h1_dinc,79,random,BaSh,MP,0.0,-0.888375,0.43132499999999996,0.011775000000000004,0.03422500000000001,-0.16666666666666657,0.25,1
llama31_instruct,h1_dinc,79,random,ChAs,MP,0.0,-0.9221,0.443025,-0.03445000000000002,0.04010000000000004,-0.1666666666666663,0.25,1
llama31_instruct,h1_dinc,79,random,ChBa,CO2,0.0,-0.9441416666666667,0.459625,0.04702500000000002,0.030200000000000005,0.41666666666666674,0.5,1
llama31_instruct,h1_dinc,79,random,ChCh,CO2,-0.5,-0.9115499999999997,0.43542499999999995,0.028700000000000024,0.016875000000000015,0.16666666666666657,0.25,1
llama31_instruct,h1_dinc,79,random,ChCm,OD1,1.0,-0.9519249999999999,0.4655,-0.010108333333333346,0.00520000000000001,-1.4332917616497527e-16,0.0,1
llama31_instruct,h1_dinc,79,random,ChCo,MP,0.0,-0.9524166666666665,0.456275,0.004233333333333433,0.019224999999999992,0.0,0.25,1
llama31_instruct,h1_dinc,79,random,ChDl,OD1,1.0,-0.9211749999999999,0.449275,-0.009775000000000002,0.023875000000000007,-0.25,0.25,1
llama31_instruct,h1_dinc,79,random,ChHa,OD2,1.0,-0.8817583333333332,0.42965,0.10035833333333327,0.07779999999999998,0.8333333333333328,0.5,1
llama31_instruct,h1_dinc,79,random,ChHr,CO1,1.0,-0.9611583333333332,0.4648,-0.018975000000000013,0.017325000000000007,-0.25,0.25,1
llama31_instruct,h1_dinc,79,random,CmAs,OD1,3.0,-0.5328499999999999,0.272175,0.14431666666666668,0.11345000000000005,0.0,0.0,1
llama31_instruct,h1_dinc,79,random,CmCm,DD,1.0,-0.6131083333333333,0.306825,0.14605833333333332,0.11407499999999998,0.4166666666666666,0.25,1
llama31_instruct,h1_dinc,79,random,CmDl,DD,1.0,-0.5916999999999999,0.29345,-0.03120000000000003,0.07492499999999996,0.0,0.0,1
llama31_instruct,h1_dinc,79,random,CmHa,DD,3.0,-0.6189666666666664,0.307675,0.18229999999999993,0.12139999999999998,0.4166666666666666,0.25,1
llama31_instruct,h1_dinc,79,random,CmNc,DD,2.0,-0.6223416666666666,0.311525,0.11594166666666669,0.11385000000000003,0.0,0.0,1
llama31_instruct,h1_dinc,79,random,CoAs,CO2,1.0,-0.8158333333333332,0.3978,-0.11576666666666666,0.09225,-0.9999999999999999,0.5,1
llama31_instruct,h1_dinc,79,random,CoCo,CO1,3.0,-0.8062916666666665,0.39480000000000004,-0.07575833333333334,0.08089999999999997,-0.8333333333333333,0.5,1
llama31_instruct,h1_dinc,79,random,CoSh,CO2,1.0,-0.7227083333333333,0.35285,-0.20760833333333345,0.10655,-1.3333333333333335,0.5,1
llama31_instruct,h1_dinc,79,random,HaAs,OD2,2.0,-0.6943916666666666,0.3408,0.034891666666666564,0.08362499999999998,0.4166666666666666,0.25,1
llama31_instruct,h1_dinc,79,random,HaBa,OD2,2.0,-0.75595,0.372175,-0.19486666666666666,0.10424999999999995,-1.3333333333333335,0.5,1
llama31_instruct,h1_dinc,79,random,HaCm,DD,2.0,-0.7501749999999999,0.36185,-0.22052500000000003,0.12357499999999999,-1.25,0.5,1
llama31_instruct,h1_dinc,79,random,HaDl,DD,2.0,-0.8089416666666668,0.398025,-0.14434166666666673,0.09225,-1.083333333333333,0.5,1
llama31_instruct,h1_dinc,79,random,HaHa,DD,2.0,-0.6253,0.312075,-0.04146666666666673,0.08410000000000004,0.0,0.0,1
llama31_instruct,h1_dinc,79,random,HaNc,DD,2.0,-0.5655249999999999,0.282675,-0.24300833333333327,0.13297499999999998,-0.5833333333333334,0.25,1
llama31_instruct,h1_dinc,79,random,HaPc,DD,2.0,-0.5831999999999999,0.29215,-0.14760000000000004,0.107325,-0.41666666666666663,0.25,1
llama31_instruct,h1_dinc,79,random,HrAs,MP,3.0,-0.7700499999999999,0.3788,0.0993500000000001,0.09062500000000007,0.5833333333333331,0.5,1
llama31_instruct,h1_dinc,79,random,HrBa,CO1,-1.0,-0.9058333333333335,0.43895,-0.013616666666666668,0.05009999999999998,0.16666666666666657,0.5,1
llama31_instruct,h1_dinc,79,random,HrCh,CO1,-0.0,-0.7998083333333332,0.391775,-0.09520833333333337,0.08389999999999995,-1.0833333333333333,0.5,1
llama31_instruct,h1_dinc,79,random,HrHr,CO2,-1.0,-0.7764583333333333,0.379575,0.0037749999999999702,0.06024999999999997,0.0,0.25,1
llama31_instruct,h1_dinc,79,random,ShAs,CO1,0.0,-0.7596499999999998,0.37534999999999996,-0.09814999999999997,0.04949999999999999,-0.8333333333333331,0.5,1
llama31_instruct,h1_dinc,79,random,ShCo,CO2,0.5,-0.7353416666666667,0.36012500000000003,-0.21874166666666672,0.10252500000000003,-1.0,0.5,1
llama31_instruct,h1_dinc,79,random,ShSh,CO1,0.0,-0.7847416666666668,0.388475,-0.13777500000000004,0.06492500000000004,-0.8333333333333331,0.5,1
llama31_instruct,h2_choice,65,main,AsAs,CO1,0.0,-0.10114999999999999,0.04865,-0.06935000000000001,0.044700000000000004,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsBa,MP,2.0,0.0007000000000000317,0.02865000000000001,0.0008833333333333281,0.01577500000000001,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsCh,MP,2.0,-0.08219166666666669,0.050525,0.017375000000000015,0.022899999999999976,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsCm,OD1,2.0,-0.07095000000000001,0.03745000000000001,0.10883333333333332,0.05210000000000001,0.0,0.0,1
llama31_instruct,h2_choice,65,main,AsCo,CO2,2.0,-0.06764999999999996,0.03199999999999999,-0.06126666666666669,0.03217499999999998,-0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,AsDl,OD1,2.0,-0.07354166666666664,0.037825000000000004,0.071925,0.03747500000000001,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsHa,OD2,2.0,0.0026750000000000033,0.01407499999999999,-0.04257499999999998,0.02767499999999999,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsHr,MP,2.0,-0.05947500000000002,0.04792500000000001,0.09849166666666671,0.051250000000000046,0.0,0.0,1
llama31_instruct,h2_choice,65,main,AsNc,OD2,1.0,-0.08370000000000002,0.05020000000000001,-0.05268333333333329,0.03409999999999998,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsPc,OD2,2.0,-0.06011666666666665,0.03797500000000001,-0.05416666666666667,0.030399999999999996,0.0,0.0,0
llama31_instruct,h2_choice,65,main,AsPd,OD1,2.0,-0.07470833333333332,0.038925,0.09440833333333337,0.05357500000000001,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,AsSh,CO1,0.0,0.028316666666666646,0.014699999999999984,-0.015549999999999928,0.01829999999999997,0.0,0.0,0
llama31_instruct,h2_choice,65,main,BaAs,MP,0.0,-0.098575,0.05202499999999999,0.1017083333333333,0.059524999999999995,0.0,0.0,1
llama31_instruct,h2_choice,65,main,BaBa,CO2,0.0,-0.046258333333333325,0.04397499999999999,0.09835833333333327,0.05202499999999999,0.5,0.25,1
llama31_instruct,h2_choice,65,main,BaCh,CO2,0.0,-0.09863333333333331,0.05772499999999999,0.04419999999999999,0.03380000000000002,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,BaCm,OD1,2.0,-0.12217499999999994,0.05937499999999997,-0.014075000000000039,0.030174999999999993,-0.0833333333333335,0.25,1
llama31_instruct,h2_choice,65,main,BaCo,MP,-2.0,-0.1364583333333333,0.06609999999999999,0.05834166666666667,0.03670000000000001,-0.33333333333333337,0.25,1
llama31_instruct,h2_choice,65,main,BaDl,OD1,2.0,-0.056799999999999955,0.03797499999999998,0.06524999999999996,0.043974999999999986,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,BaHa,OD2,1.0,-0.05982500000000006,0.03627500000000004,-0.06587499999999998,0.039799999999999974,0.0,0.0,1
llama31_instruct,h2_choice,65,main,BaHr,CO1,2.0,-0.25234999999999985,0.11844999999999999,0.11174999999999995,0.05995,-0.6666666666666665,0.25,1
llama31_instruct,h2_choice,65,main,BaNc,OD2,1.0,-0.08778333333333334,0.051100000000000007,-0.06163333333333337,0.03595000000000001,0.0,0.0,1
llama31_instruct,h2_choice,65,main,BaPc,OD2,2.0,-0.17904999999999993,0.09919999999999998,-0.03716666666666666,0.02504999999999999,0.0,0.25,1
llama31_instruct,h2_choice,65,main,BaPd,OD1,1.0,0.01805000000000001,0.031599999999999975,0.06189999999999999,0.03939999999999999,0.0,0.0,0
llama31_instruct,h2_choice,65,main,BaSh,MP,0.0,-0.11133333333333331,0.06344999999999999,0.05463333333333333,0.03325,0.0,0.0,1
llama31_instruct,h2_choice,65,main,ChAs,MP,0.0,-0.12024166666666662,0.069225,0.10047499999999995,0.054325,0.41666666666666663,0.25,1
llama31_instruct,h2_choice,65,main,ChBa,CO2,0.0,-0.12539999999999993,0.06547500000000002,-0.02684999999999999,0.03557500000000001,0.0,0.0,1
llama31_instruct,h2_choice,65,main,ChCh,CO2,-0.5,-0.0716083333333333,0.045274999999999996,-0.04764166666666665,0.03864999999999999,-0.25000000000000006,0.5,1
llama31_instruct,h2_choice,65,main,ChCm,OD1,1.0,-0.2054333333333333,0.098525,0.02081666666666666,0.03605,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,ChCo,MP,0.0,-0.14274166666666663,0.08619999999999998,0.005641666666666654,0.026050000000000018,0.0,0.25,1
llama31_instruct,h2_choice,65,main,ChDl,OD1,1.0,-0.19460000000000005,0.08712500000000001,0.026016666666666632,0.042675000000000005,0.0,0.0,1
llama31_instruct,h2_choice,65,main,ChHa,OD2,1.0,-0.07723333333333327,0.038974999999999996,-0.10684999999999995,0.05552499999999999,0.08333333333333329,0.25,1
llama31_instruct,h2_choice,65,main,ChHr,CO1,1.0,-0.16375833333333326,0.07114999999999999,0.03414166666666668,0.04394999999999999,-0.6666666666666667,0.75,1
llama31_instruct,h2_choice,65,main,CmAs,OD1,3.0,-0.02140833333333334,0.016024999999999998,-0.044341666666666675,0.025450000000000028,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CmCm,DD,1.0,-0.03593333333333334,0.023549999999999995,-0.06159999999999995,0.032149999999999984,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CmDl,DD,1.0,-0.044233333333333305,0.01989999999999998,-0.036366666666666644,0.024674999999999975,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CmHa,DD,3.0,-0.047591666666666685,0.042349999999999985,-0.04172500000000001,0.03685000000000002,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CmNc,DD,2.0,-0.005508333333333303,0.018049999999999997,-0.08342499999999994,0.03967499999999996,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CoAs,CO2,1.0,-0.11342500000000003,0.06172500000000002,-0.060091666666666675,0.04022500000000001,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CoCo,CO1,3.0,-0.04495833333333331,0.025674999999999996,-0.013291666666666636,0.025524999999999992,0.0,0.0,1
llama31_instruct,h2_choice,65,main,CoSh,CO2,1.0,-0.020716666666666612,0.012874999999999977,-0.08314999999999996,0.049024999999999985,-1.0,0.5,1
llama31_instruct,h2_choice,65,main,HaAs,OD2,2.0,-0.03262500000000004,0.022275000000000024,-0.07067500000000011,0.03582500000000005,0.0,0.0,1
llama31_instruct,h2_choice,65,main,HaBa,OD2,2.0,-0.05637500000000004,0.046325000000000026,-0.08987500000000002,0.049325000000000035,-0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,HaCm,DD,2.0,-0.08287499999999999,0.047375000000000014,-0.05152500000000002,0.03320000000000001,0.0,0.0,1
llama31_instruct,h2_choice,65,main,HaDl,DD,2.0,-0.08297500000000001,0.06052499999999998,-0.10754166666666665,0.058524999999999994,-0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,HaHa,DD,2.0,-0.04347500000000003,0.023125,-0.0846083333333334,0.04602500000000004,0.0,0.0,1
llama31_instruct,h2_choice,65,main,HaNc,DD,2.0,-0.025466666666666634,0.01847499999999999,-0.023616666666666605,0.013274999999999981,0.0,0.0,1
llama31_instruct,h2_choice,65,main,HaPc,DD,2.0,-0.05242499999999999,0.024625,-0.04640833333333332,0.03219999999999998,0.0,0.0,1
llama31_instruct,h2_choice,65,main,HrAs,MP,3.0,-0.19911666666666666,0.09730000000000003,-0.028916666666666632,0.016399999999999998,0.0,0.0,1
llama31_instruct,h2_choice,65,main,HrBa,CO1,-1.0,-0.20949999999999994,0.109175,-0.03411666666666668,0.03395000000000001,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main,HrCh,CO1,-0.0,-0.11657499999999997,0.05584999999999998,-0.11944166666666657,0.05810000000000001,-0.6666666666666667,0.25,1
llama31_instruct,h2_choice,65,main,HrHr,CO2,-1.0,-0.09015000000000004,0.043200000000000016,-0.01708333333333341,0.01737500000000003,0.0,0.0,1
llama31_instruct,h2_choice,65,main,ShAs,CO1,0.0,0.0008666666666666829,0.020899999999999995,-0.03408333333333334,0.02305,0.0,0.0,0
llama31_instruct,h2_choice,65,main,ShCo,CO2,0.5,-0.02147499999999999,0.02325,-0.06512499999999995,0.033299999999999996,0.0,0.0,0
llama31_instruct,h2_choice,65,main,ShSh,CO1,0.0,-0.08479166666666667,0.04325,-0.06977500000000006,0.044725000000000015,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,AsAs,CO1,0.0,-0.11505000000000001,0.054525,-0.04133333333333325,0.037325,-0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main_perp,AsBa,MP,2.0,-0.08691666666666667,0.055825,0.04540000000000003,0.030925000000000008,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,AsCh,MP,2.0,-0.1305083333333333,0.07165000000000002,0.02647499999999996,0.03140000000000001,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,AsCm,OD1,2.0,-0.08873333333333337,0.044600000000000015,0.15380000000000005,0.07072500000000004,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,AsCo,CO2,2.0,-0.05930833333333329,0.042024999999999986,-0.10204166666666659,0.05102499999999996,-0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main_perp,AsDl,OD1,2.0,-0.07014166666666667,0.033025000000000006,0.0856916666666667,0.045649999999999996,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,AsHa,OD2,2.0,-0.08389166666666667,0.050400000000000014,-0.020058333333333372,0.015100000000000002,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,AsHr,MP,2.0,-0.1297333333333333,0.075025,0.11103333333333334,0.05755000000000002,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,AsNc,OD2,1.0,-0.07006666666666665,0.03742500000000001,-0.04359999999999995,0.02687500000000001,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,AsPc,OD2,2.0,-0.12760833333333327,0.057824999999999994,-0.0413916666666667,0.018625000000000017,-0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main_perp,AsPd,OD1,2.0,-0.10527499999999998,0.049575,0.11230833333333337,0.05677500000000002,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main_perp,AsSh,CO1,0.0,-0.03568333333333332,0.024574999999999993,-0.016483333333333332,0.015875000000000028,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,BaAs,MP,0.0,-0.1839666666666666,0.08682500000000001,0.13016666666666662,0.06547499999999998,0.41666666666666663,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaBa,CO2,0.0,-0.09973333333333331,0.0471,0.09013333333333327,0.059174999999999964,0.6666666666666665,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaCh,CO2,0.0,-0.10664999999999995,0.056224999999999976,0.12231666666666667,0.06402500000000003,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaCm,OD1,2.0,-0.1863833333333333,0.08937499999999998,-0.010083333333333312,0.022775000000000004,0.33333333333333315,0.5,1
llama31_instruct,h2_choice,65,main_perp,BaCo,MP,-2.0,-0.2342666666666667,0.11030000000000001,0.04161666666666671,0.028875000000000026,-0.49999999999999994,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaDl,OD1,2.0,-0.11462499999999996,0.06072499999999999,0.10242499999999993,0.05237499999999998,0.6666666666666665,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaHa,OD2,1.0,-0.14416666666666672,0.07932500000000003,-0.04540000000000003,0.022375000000000006,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,BaHr,CO1,2.0,-0.20374166666666663,0.11005000000000001,0.05360833333333339,0.03507500000000002,-0.24999999999999986,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaNc,OD2,1.0,-0.20997500000000002,0.110575,-0.08364166666666663,0.05202499999999999,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,BaPc,OD2,2.0,-0.23402499999999993,0.12267499999999998,-0.037558333333333326,0.023050000000000015,0.0,0.25,1
llama31_instruct,h2_choice,65,main_perp,BaPd,OD1,1.0,-0.04403333333333333,0.027524999999999994,0.07128333333333337,0.04447500000000002,0.0,0.0,0
llama31_instruct,h2_choice,65,main_perp,BaSh,MP,0.0,-0.16321666666666662,0.08587500000000002,0.13286666666666666,0.06707500000000002,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,ChAs,MP,0.0,-0.13229166666666664,0.07512500000000001,0.03607500000000001,0.03752500000000003,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,ChBa,CO2,0.0,-0.12742499999999998,0.07304999999999999,-0.026825000000000036,0.013350000000000015,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,ChCh,CO2,-0.5,-0.12788333333333332,0.09162500000000001,0.0035999999999999513,0.03107499999999999,0.33333333333333326,0.5,1
llama31_instruct,h2_choice,65,main_perp,ChCm,OD1,1.0,-0.24894999999999995,0.1215,-0.0010833333333332956,0.02225000000000002,0.4166666666666666,0.25,1
llama31_instruct,h2_choice,65,main_perp,ChCo,MP,0.0,-0.1934916666666666,0.1075,0.03125833333333331,0.033149999999999985,0.0,0.25,1
llama31_instruct,h2_choice,65,main_perp,ChDl,OD1,1.0,-0.2058166666666667,0.10870000000000002,0.09683333333333335,0.049350000000000005,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,ChHa,OD2,1.0,-0.12989999999999996,0.06072499999999999,-0.10526666666666663,0.060774999999999996,-1.4332917616497527e-16,0.0,1
llama31_instruct,h2_choice,65,main_perp,ChHr,CO1,1.0,-0.20642499999999994,0.10442499999999999,-0.025908333333333325,0.01957500000000001,-0.16666666666666657,0.25,1
llama31_instruct,h2_choice,65,main_perp,CmAs,OD1,3.0,-0.03220833333333332,0.014900000000000004,-0.057424999999999976,0.03187499999999999,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CmCm,DD,1.0,-0.08286666666666663,0.041474999999999984,-0.03446666666666662,0.018774999999999986,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CmDl,DD,1.0,-0.06159999999999994,0.029249999999999984,-0.033666666666666616,0.022499999999999992,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CmHa,DD,3.0,-0.07065833333333332,0.04070000000000001,-0.04077500000000004,0.028925000000000006,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CmNc,DD,2.0,-0.04376666666666662,0.027849999999999986,-0.0632333333333333,0.02799999999999997,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CoAs,CO2,1.0,-0.15203333333333335,0.0837,-0.12213333333333319,0.06104999999999994,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CoCo,CO1,3.0,-0.10533333333333332,0.052899999999999996,-0.06299999999999996,0.031399999999999983,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,CoSh,CO2,1.0,-0.0656916666666666,0.04774999999999997,-0.1278249999999999,0.06537499999999996,-0.6666666666666665,0.25,1
llama31_instruct,h2_choice,65,main_perp,HaAs,OD2,2.0,-0.03253333333333338,0.02600000000000001,-0.0772000000000001,0.03425000000000003,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,HaBa,OD2,2.0,-0.11049166666666665,0.057675000000000004,-0.14975833333333344,0.08032500000000004,-0.8333333333333331,0.5,1
llama31_instruct,h2_choice,65,main_perp,HaCm,DD,2.0,-0.12114166666666659,0.06687499999999999,-0.09085833333333329,0.052224999999999994,-0.16666666666666669,0.25,1
llama31_instruct,h2_choice,65,main_perp,HaDl,DD,2.0,-0.1484416666666667,0.08132500000000002,-0.15697499999999998,0.08132500000000002,-0.5833333333333333,0.25,1
llama31_instruct,h2_choice,65,main_perp,HaHa,DD,2.0,-0.05934166666666673,0.03235000000000004,-0.10479166666666669,0.05670000000000003,0.0,0.0,1
llama31_instruct,h2_choice,65,main_perp,HaNc,DD,2.0,-0.040958333333333354,0.02867500000000002,-0.049525,0.032475000000000004,0.0,0.0,1
