layer,condition,cb_id,final_score_canonical,final_score_trait,ap_score_canonical,ap_score_trait,n_ap,cp_score_trait,model,game_code,delta1c
40,cue_inequity_aversion,1,-1.8515625,,-1.4583333333333333,,3,,qwen,PcCo,2.0
40,cue_inequity_aversion,2,1.328125,,1.046875,,3,,qwen,PcCo,2.0
40,cue_inequity_aversion,3,1.625,,1.3229166666666667,,3,,qwen,PcCo,2.0
40,cue_length_match_null,0,-1.6640625,,-1.0703125,,3,,qwen,PcCo,2.0
40,cue_length_match_null,1,-1.875,,-1.2291666666666667,,3,,qwen,PcCo,2.0
40,cue_length_match_null,2,1.78125,,1.2916666666666667,,3,,qwen,PcCo,2.0
40,cue_length_match_null,3,1.8359375,,1.2213541666666667,,3,,qwen,PcCo,2.0
40,cue_loss_aversion,0,-1.0234375,-1.0234375,-1.1770833333333333,-1.1770833333333333,3,-1.1924189814814814,qwen,PcCo,2.0
40,cue_loss_aversion,1,-1.109375,-1.109375,-1.1536458333333333,-1.1536458333333333,3,-1.2006655092592593,qwen,PcCo,2.0
40,cue_loss_aversion,2,0.87109375,0.87109375,0.94921875,0.94921875,3,1.2217881944444444,qwen,PcCo,2.0
40,cue_loss_aversion,3,1.0703125,1.0703125,1.28125,1.28125,3,1.2551359953703705,qwen,PcCo,2.0
40,cue_maximin,0,-1.90625,-1.90625,-1.65625,-1.65625,3,-0.8493303571428571,qwen,PcCo,2.0
40,cue_maximin,1,-2.234375,-2.234375,-1.9088541666666667,-1.9088541666666667,3,-0.8097098214285714,qwen,PcCo,2.0
40,cue_maximin,2,2.078125,2.078125,1.9661458333333333,1.9661458333333333,3,0.8345424107142857,qwen,PcCo,2.0
40,cue_maximin,3,2.328125,2.328125,2.1875,2.1875,3,0.7466982886904762,qwen,PcCo,2.0
40,cue_risk_aversion,0,-1.46875,-1.46875,-1.5260416666666667,-1.5260416666666667,3,-2.6381392045454546,qwen,PcCo,2.0
40,cue_risk_aversion,1,-1.5546875,-1.5546875,-1.5833333333333333,-1.5833333333333333,3,-2.657492897727273,qwen,PcCo,2.0
40,cue_risk_aversion,2,1.359375,1.359375,1.53125,1.53125,3,2.6935369318181817,qwen,PcCo,2.0
40,cue_risk_aversion,3,1.53125,1.53125,1.640625,1.640625,3,2.6910511363636362,qwen,PcCo,2.0
40,cue_selfish_maximizer,0,-1.609375,-1.609375,-1.546875,-1.546875,3,-1.0439630681818182,qwen,PcCo,2.0
40,cue_selfish_maximizer,1,-2.21875,-2.21875,-1.7760416666666667,-1.7760416666666667,3,-1.0207386363636364,qwen,PcCo,2.0
40,cue_selfish_maximizer,2,1.765625,1.765625,1.5625,1.5625,3,0.9932883522727273,qwen,PcCo,2.0
40,cue_selfish_maximizer,3,2.125,2.125,1.7890625,1.7890625,3,1.0536931818181818,qwen,PcCo,2.0
79,baseline,0,1.625,,1.0833333333333333,,3,,qwen,PcCo,2.0
79,baseline,1,1.25,,0.78125,,3,,qwen,PcCo,2.0
79,baseline,2,-0.8125,,-0.3229166666666667,,3,,qwen,PcCo,2.0
79,baseline,3,-1.3125,,-0.71875,,3,,qwen,PcCo,2.0
79,cue_inequity_aversion,0,3.0,,1.375,,3,,qwen,PcCo,2.0
79,cue_inequity_aversion,1,3.3125,,1.6145833333333333,,3,,qwen,PcCo,2.0
79,cue_inequity_aversion,2,-2.1875,,-0.4166666666666667,,3,,qwen,PcCo,2.0
79,cue_inequity_aversion,3,-2.5,,-0.7395833333333334,,3,,qwen,PcCo,2.0
79,cue_length_match_null,0,1.125,,1.3229166666666667,,3,,qwen,PcCo,2.0
79,cue_length_match_null,1,2.125,,1.09375,,3,,qwen,PcCo,2.0
79,cue_length_match_null,2,0.0,,-0.3802083333333333,,3,,qwen,PcCo,2.0
79,cue_length_match_null,3,-0.75,,-0.40625,,3,,qwen,PcCo,2.0
79,cue_loss_aversion,0,3.375,3.375,1.125,1.125,3,-1.3726851851851851,qwen,PcCo,2.0
79,cue_loss_aversion,1,3.4375,3.4375,0.90625,0.90625,3,-1.3284143518518519,qwen,PcCo,2.0
79,cue_loss_aversion,2,-2.5625,-2.5625,-0.125,-0.125,3,1.3642939814814814,qwen,PcCo,2.0
79,cue_loss_aversion,3,-2.8125,-2.8125,-0.3020833333333333,-0.3020833333333333,3,1.3101851851851851,qwen,PcCo,2.0
79,cue_maximin,0,3.5,3.5,1.5625,1.5625,3,-1.6994047619047619,qwen,PcCo,2.0
79,cue_maximin,1,3.4375,3.4375,1.8541666666666667,1.8541666666666667,3,-1.6906622023809523,qwen,PcCo,2.0
79,cue_maximin,2,-2.625,-2.625,-0.75,-0.75,3,1.630952380952381,qwen,PcCo,2.0
79,cue_maximin,3,-2.5625,-2.5625,-1.0625,-1.0625,3,1.6568080357142858,qwen,PcCo,2.0
79,cue_risk_aversion,0,3.75,3.75,2.5104166666666665,2.5104166666666665,3,-1.4392755681818181,qwen,PcCo,2.0
79,cue_risk_aversion,1,3.8125,3.8125,2.4583333333333335,2.4583333333333335,3,-1.4893465909090908,qwen,PcCo,2.0
79,cue_risk_aversion,2,-2.8125,-2.8125,-1.7291666666666667,-1.7291666666666667,3,1.484375,qwen,PcCo,2.0
79,cue_risk_aversion,3,-2.875,-2.875,-1.6041666666666667,-1.6041666666666667,3,1.5355113636363635,qwen,PcCo,2.0
79,cue_selfish_maximizer,0,3.5,3.5,2.8645833333333335,2.8645833333333335,3,-1.2532670454545454,qwen,PcCo,2.0
79,cue_selfish_maximizer,1,3.4375,3.4375,2.4583333333333335,2.4583333333333335,3,-1.234375,qwen,PcCo,2.0
79,cue_selfish_maximizer,2,-1.1875,-1.1875,-1.25,-1.25,3,1.270028409090909,qwen,PcCo,2.0
79,cue_selfish_maximizer,3,-1.4375,-1.4375,-1.5104166666666667,-1.5104166666666667,3,1.2430397727272726,qwen,PcCo,2.0
40,baseline,0,-1.90625,,-0.7578125,,3,,qwen,PcDl,2.0
40,baseline,1,-2.59375,,-0.8958333333333334,,3,,qwen,PcDl,2.0
40,baseline,2,2.203125,,0.734375,,3,,qwen,PcDl,2.0
40,baseline,3,2.5,,0.8541666666666666,,3,,qwen,PcDl,2.0
40,cue_inequity_aversion,0,-1.171875,,-1.0546875,,3,,qwen,PcDl,2.0
40,cue_inequity_aversion,1,-1.8359375,,-1.6223958333333333,,3,,qwen,PcDl,2.0
40,cue_inequity_aversion,2,1.421875,,1.265625,,3,,qwen,PcDl,2.0
40,cue_inequity_aversion,3,1.671875,,1.3151041666666667,,3,,qwen,PcDl,2.0
40,cue_length_match_null,0,-1.5390625,,-1.1223958333333333,,3,,qwen,PcDl,2.0
40,cue_length_match_null,1,-1.7890625,,-1.2161458333333333,,3,,qwen,PcDl,2.0
40,cue_length_match_null,2,1.75,,1.3489583333333333,,3,,qwen,PcDl,2.0
40,cue_length_match_null,3,1.6484375,,1.2708333333333333,,3,,qwen,PcDl,2.0
40,cue_loss_aversion,0,-1.265625,,-1.2161458333333333,,3,,qwen,PcDl,2.0
40,cue_loss_aversion,1,-1.140625,,-1.1041666666666667,,3,,qwen,PcDl,2.0
40,cue_loss_aversion,2,0.96875,,1.1953125,,3,,qwen,PcDl,2.0
40,cue_loss_aversion,3,1.2890625,,1.3333333333333333,,3,,qwen,PcDl,2.0
40,cue_maximin,0,-1.7890625,,-1.8359375,,3,,qwen,PcDl,2.0
40,cue_maximin,1,-2.390625,,-2.0755208333333335,,3,,qwen,PcDl,2.0
40,cue_maximin,2,1.9765625,,1.7734375,,3,,qwen,PcDl,2.0
40,cue_maximin,3,2.109375,,1.8463541666666667,,3,,qwen,PcDl,2.0
40,cue_risk_aversion,0,-1.546875,,-1.6875,,3,,qwen,PcDl,2.0
40,cue_risk_aversion,1,-1.453125,,-1.6848958333333333,,3,,qwen,PcDl,2.0
40,cue_risk_aversion,2,1.46875,,1.6822916666666667,,3,,qwen,PcDl,2.0
40,cue_risk_aversion,3,1.859375,,1.6614583333333333,,3,,qwen,PcDl,2.0
40,cue_selfish_maximizer,0,-1.859375,,-1.5052083333333333,,3,,qwen,PcDl,2.0
40,cue_selfish_maximizer,1,-2.234375,,-1.6822916666666667,,3,,qwen,PcDl,2.0
40,cue_selfish_maximizer,2,1.828125,,1.7083333333333333,,3,,qwen,PcDl,2.0
40,cue_selfish_maximizer,3,2.171875,,1.8255208333333333,,3,,qwen,PcDl,2.0
79,baseline,0,1.75,,1.2395833333333333,,3,,qwen,PcDl,2.0
79,baseline,1,1.5625,,1.1770833333333333,,3,,qwen,PcDl,2.0
79,baseline,2,-0.8125,,-0.5104166666666666,,3,,qwen,PcDl,2.0
79,baseline,3,-0.9375,,-0.19791666666666666,,3,,qwen,PcDl,2.0
79,cue_inequity_aversion,0,1.9375,,0.9270833333333334,,3,,qwen,PcDl,2.0
79,cue_inequity_aversion,1,3.125,,1.3645833333333333,,3,,qwen,PcDl,2.0
79,cue_inequity_aversion,2,-2.625,,-1.0625,,3,,qwen,PcDl,2.0
79,cue_inequity_aversion,3,-3.5625,,-1.40625,,3,,qwen,PcDl,2.0
79,cue_length_match_null,0,1.3125,,1.4010416666666667,,3,,qwen,PcDl,2.0
79,cue_length_match_null,1,2.25,,1.0885416666666667,,3,,qwen,PcDl,2.0
79,cue_length_match_null,2,-0.1875,,-0.5416666666666666,,3,,qwen,PcDl,2.0
79,cue_length_match_null,3,-1.125,,-0.5,,3,,qwen,PcDl,2.0
79,cue_loss_aversion,0,3.375,,1.25,,3,,qwen,PcDl,2.0
79,cue_loss_aversion,1,3.3125,,0.8541666666666666,,3,,qwen,PcDl,2.0
79,cue_loss_aversion,2,-3.0625,,-0.71875,,3,,qwen,PcDl,2.0
79,cue_loss_aversion,3,-3.25,,-0.4479166666666667,,3,,qwen,PcDl,2.0
79,cue_maximin,0,3.5,,2.09375,,3,,qwen,PcDl,2.0
79,cue_maximin,1,3.375,,1.7291666666666667,,3,,qwen,PcDl,2.0
79,cue_maximin,2,-2.8125,,-0.90625,,3,,qwen,PcDl,2.0
79,cue_maximin,3,-2.875,,-1.1041666666666667,,3,,qwen,PcDl,2.0
79,cue_risk_aversion,0,3.8125,,2.78125,,3,,qwen,PcDl,2.0
79,cue_risk_aversion,1,3.6875,,2.3229166666666665,,3,,qwen,PcDl,2.0
79,cue_risk_aversion,2,-3.4375,,-2.3958333333333335,,3,,qwen,PcDl,2.0
79,cue_risk_aversion,3,-3.4375,,-1.8020833333333333,,3,,qwen,PcDl,2.0
79,cue_selfish_maximizer,0,3.5,,2.6666666666666665,,3,,qwen,PcDl,2.0
79,cue_selfish_maximizer,1,3.375,,2.1875,,3,,qwen,PcDl,2.0
79,cue_selfish_maximizer,2,-1.5,,-1.2395833333333333,,3,,qwen,PcDl,2.0
79,cue_selfish_maximizer,3,-1.5,,-1.3333333333333333,,3,,qwen,PcDl,2.0
40,baseline,0,-2.1875,,-0.6510416666666666,,3,,qwen,PcHa,2.0
40,baseline,1,-2.59375,,-0.9869791666666666,,3,,qwen,PcHa,2.0
40,baseline,2,2.0625,,1.0494791666666667,,3,,qwen,PcHa,2.0
40,baseline,3,2.65625,,1.0755208333333333,,3,,qwen,PcHa,2.0
40,cue_inequity_aversion,0,-1.3515625,,-1.2057291666666667,,3,,qwen,PcHa,2.0
40,cue_inequity_aversion,1,-1.5625,,-1.4270833333333333,,3,,qwen,PcHa,2.0
40,cue_inequity_aversion,2,1.515625,,1.3072916666666667,,3,,qwen,PcHa,2.0
40,cue_inequity_aversion,3,1.734375,,1.3020833333333333,,3,,qwen,PcHa,2.0
40,cue_length_match_null,0,-1.7421875,,-1.28125,,3,,qwen,PcHa,2.0
40,cue_length_match_null,1,-1.828125,,-1.2005208333333333,,3,,qwen,PcHa,2.0
40,cue_length_match_null,2,1.6171875,,1.0546875,,3,,qwen,PcHa,2.0
40,cue_length_match_null,3,1.90625,,1.2708333333333333,,3,,qwen,PcHa,2.0
40,cue_loss_aversion,0,-0.9609375,,-1.1119791666666667,,3,,qwen,PcHa,2.0
40,cue_loss_aversion,1,-1.21875,,-1.0598958333333333,,3,,qwen,PcHa,2.0
40,cue_loss_aversion,2,1.1015625,,1.1822916666666667,,3,,qwen,PcHa,2.0
40,cue_loss_aversion,3,1.2890625,,1.1432291666666667,,3,,qwen,PcHa,2.0
40,cue_maximin,0,-2.0625,,-2.0234375,,3,,qwen,PcHa,2.0
40,cue_maximin,1,-2.28125,,-2.1510416666666665,,3,,qwen,PcHa,2.0
40,cue_maximin,2,1.828125,,1.7604166666666667,,3,,qwen,PcHa,2.0
40,cue_maximin,3,2.28125,,2.0026041666666665,,3,,qwen,PcHa,2.0
40,cue_risk_aversion,0,-1.171875,,-1.4947916666666667,,3,,qwen,PcHa,2.0
40,cue_risk_aversion,1,-1.484375,,-1.4765625,,3,,qwen,PcHa,2.0
40,cue_risk_aversion,2,1.2109375,,1.53125,,3,,qwen,PcHa,2.0
40,cue_risk_aversion,3,1.5234375,,1.7760416666666667,,3,,qwen,PcHa,2.0
40,cue_selfish_maximizer,0,-2.21875,,-1.8046875,,3,,qwen,PcHa,2.0
40,cue_selfish_maximizer,1,-2.1875,,-1.5286458333333333,,3,,qwen,PcHa,2.0
40,cue_selfish_maximizer,2,1.875,,1.6197916666666667,,3,,qwen,PcHa,2.0
40,cue_selfish_maximizer,3,2.28125,,1.7200520833333333,,3,,qwen,PcHa,2.0
79,baseline,0,1.5625,,1.1354166666666667,,3,,qwen,PcHa,2.0
79,baseline,1,1.25,,0.7708333333333334,,3,,qwen,PcHa,2.0
79,baseline,2,-0.9375,,-0.6145833333333334,,3,,qwen,PcHa,2.0
79,baseline,3,-1.25,,-0.7083333333333334,,3,,qwen,PcHa,2.0
79,cue_inequity_aversion,0,3.0625,,1.71875,,3,,qwen,PcHa,2.0
79,cue_inequity_aversion,1,3.4375,,1.7708333333333333,,3,,qwen,PcHa,2.0
79,cue_inequity_aversion,2,-1.375,,-0.21875,,3,,qwen,PcHa,2.0
79,cue_inequity_aversion,3,-2.0625,,-0.4479166666666667,,3,,qwen,PcHa,2.0
79,cue_length_match_null,0,1.875,,1.625,,3,,qwen,PcHa,2.0
79,cue_length_match_null,1,1.9375,,0.9947916666666666,,3,,qwen,PcHa,2.0
79,cue_length_match_null,2,0.0,,-0.28125,,3,,qwen,PcHa,2.0
79,cue_length_match_null,3,-0.8125,,-0.234375,,3,,qwen,PcHa,2.0
79,cue_loss_aversion,0,3.4375,,1.2916666666666667,,3,,qwen,PcHa,2.0
79,cue_loss_aversion,1,3.375,,0.8541666666666666,,3,,qwen,PcHa,2.0
79,cue_loss_aversion,2,-2.5625,,-0.23958333333333334,,3,,qwen,PcHa,2.0
79,cue_loss_aversion,3,-2.4375,,0.041666666666666664,,3,,qwen,PcHa,2.0
79,cue_maximin,0,3.5625,,2.3125,,3,,qwen,PcHa,2.0
79,cue_maximin,1,3.375,,1.6666666666666667,,3,,qwen,PcHa,2.0
79,cue_maximin,2,-2.75,,-0.9791666666666666,,3,,qwen,PcHa,2.0
79,cue_maximin,3,-2.75,,-0.9375,,3,,qwen,PcHa,2.0
79,cue_risk_aversion,0,3.75,,2.5520833333333335,,3,,qwen,PcHa,2.0
79,cue_risk_aversion,1,3.75,,2.125,,3,,qwen,PcHa,2.0
79,cue_risk_aversion,2,-2.625,,-1.625,,3,,qwen,PcHa,2.0
79,cue_risk_aversion,3,-2.6875,,-1.6354166666666667,,3,,qwen,PcHa,2.0
79,cue_selfish_maximizer,0,3.375,,3.1302083333333335,,3,,qwen,PcHa,2.0
79,cue_selfish_maximizer,1,3.1875,,2.40625,,3,,qwen,PcHa,2.0
79,cue_selfish_maximizer,2,-1.125,,-1.28125,,3,,qwen,PcHa,2.0
79,cue_selfish_maximizer,3,-1.5,,-1.4166666666666667,,3,,qwen,PcHa,2.0
40,baseline,0,-2.15625,,-0.5807291666666666,,3,,qwen,PcHr,2.0
40,baseline,1,-2.546875,,-0.8697916666666666,,3,,qwen,PcHr,2.0
40,baseline,2,2.28125,,0.8541666666666666,,3,,qwen,PcHr,2.0
40,baseline,3,2.375,,0.8697916666666666,,3,,qwen,PcHr,2.0
40,cue_inequity_aversion,0,-1.21875,1.21875,-1.1171875,1.1171875,3,0.39462515024038464,qwen,PcHr,2.0
40,cue_inequity_aversion,1,-1.84375,1.84375,-1.3359375,1.3359375,3,0.37387319711538464,qwen,PcHr,2.0
40,cue_inequity_aversion,2,1.65625,-1.65625,1.359375,-1.359375,3,-0.346923828125,qwen,PcHr,2.0
40,cue_inequity_aversion,3,1.75,-1.75,1.4401041666666667,-1.4401041666666667,3,-0.3095703125,qwen,PcHr,2.0
40,cue_length_match_null,0,-1.84375,,-1.2291666666666667,,3,,qwen,PcHr,2.0
40,cue_length_match_null,1,-1.8203125,,-1.2161458333333333,,3,,qwen,PcHr,2.0
40,cue_length_match_null,2,1.6328125,,1.1432291666666667,,3,,qwen,PcHr,2.0
40,cue_length_match_null,3,1.78125,,1.15625,,3,,qwen,PcHr,2.0
40,cue_loss_aversion,0,-0.73046875,-0.73046875,-0.7643229166666666,-0.7643229166666666,3,-1.2567997685185186,qwen,PcHr,2.0
40,cue_loss_aversion,1,-1.234375,-1.234375,-1.328125,-1.328125,3,-1.2154224537037037,qwen,PcHr,2.0
40,cue_loss_aversion,2,1.15625,1.15625,1.2161458333333333,1.2161458333333333,3,1.197337962962963,qwen,PcHr,2.0
40,cue_loss_aversion,3,1.21875,1.21875,1.328125,1.328125,3,1.2588252314814814,qwen,PcHr,2.0
40,cue_maximin,0,-1.875,-1.875,-1.7734375,-1.7734375,3,-0.8428664434523809,qwen,PcHr,2.0
40,cue_maximin,1,-2.265625,-2.265625,-2.0026041666666665,-2.0026041666666665,3,-0.8548177083333334,qwen,PcHr,2.0
40,cue_maximin,2,1.875,1.875,1.8385416666666667,1.8385416666666667,3,0.8167782738095238,qwen,PcHr,2.0
40,cue_maximin,3,2.296875,2.296875,2.0052083333333335,2.0052083333333335,3,0.7685546875,qwen,PcHr,2.0
40,cue_risk_aversion,0,-1.484375,-1.484375,-1.4557291666666667,-1.4557291666666667,3,-2.666015625,qwen,PcHr,2.0
40,cue_risk_aversion,1,-1.71875,-1.71875,-1.671875,-1.671875,3,-2.699928977272727,qwen,PcHr,2.0
40,cue_risk_aversion,2,1.5625,1.5625,1.7473958333333333,1.7473958333333333,3,2.673739346590909,qwen,PcHr,2.0
40,cue_risk_aversion,3,1.328125,1.328125,1.5182291666666667,1.5182291666666667,3,2.6150568181818183,qwen,PcHr,2.0
40,cue_selfish_maximizer,0,-1.90625,-1.90625,-1.6822916666666667,-1.6822916666666667,3,-1.0868252840909092,qwen,PcHr,2.0
40,cue_selfish_maximizer,1,-2.09375,-2.09375,-1.5677083333333333,-1.5677083333333333,3,-1.1031960227272728,qwen,PcHr,2.0
40,cue_selfish_maximizer,2,1.90625,1.90625,1.609375,1.609375,3,1.0490767045454545,qwen,PcHr,2.0
40,cue_selfish_maximizer,3,2.234375,2.234375,1.75,1.75,3,1.0651988636363636,qwen,PcHr,2.0
79,baseline,0,1.3125,,1.1145833333333333,,3,,qwen,PcHr,2.0
79,baseline,1,1.0,,0.75,,3,,qwen,PcHr,2.0
79,baseline,2,-0.25,,-0.3541666666666667,,3,,qwen,PcHr,2.0
79,baseline,3,-1.125,,-0.78125,,3,,qwen,PcHr,2.0
79,cue_inequity_aversion,0,2.75,-2.75,1.375,-1.375,3,1.4236778846153846,qwen,PcHr,2.0
79,cue_inequity_aversion,1,2.875,-2.875,1.3229166666666667,-1.3229166666666667,3,1.4326923076923077,qwen,PcHr,2.0
79,cue_inequity_aversion,2,-2.75,2.75,-1.0520833333333333,1.0520833333333333,3,-1.4555288461538463,qwen,PcHr,2.0
79,cue_inequity_aversion,3,-3.25,3.25,-1.0833333333333333,1.0833333333333333,3,-1.4741586538461537,qwen,PcHr,2.0
79,cue_length_match_null,0,1.9375,,1.5677083333333333,,3,,qwen,PcHr,2.0
79,cue_length_match_null,1,2.125,,0.9947916666666666,,3,,qwen,PcHr,2.0
79,cue_length_match_null,2,0.25,,-0.28125,,3,,qwen,PcHr,2.0
79,cue_length_match_null,3,-0.9375,,-0.3541666666666667,,3,,qwen,PcHr,2.0
79,cue_loss_aversion,0,3.3125,3.3125,1.3958333333333333,1.3958333333333333,3,-1.3171296296296295,qwen,PcHr,2.0
79,cue_loss_aversion,1,3.25,3.25,0.8541666666666666,0.8541666666666666,3,-1.3929398148148149,qwen,PcHr,2.0
79,cue_loss_aversion,2,-2.8125,-2.8125,-0.3541666666666667,-0.3541666666666667,3,1.3671875,qwen,PcHr,2.0
79,cue_loss_aversion,3,-3.0625,-3.0625,-0.3645833333333333,-0.3645833333333333,3,1.3200231481481481,qwen,PcHr,2.0
79,cue_maximin,0,3.5625,3.5625,2.0729166666666665,2.0729166666666665,3,-1.6197916666666667,qwen,PcHr,2.0
79,cue_maximin,1,3.125,3.125,1.5,1.5,3,-1.6471354166666667,qwen,PcHr,2.0
79,cue_maximin,2,-3.0,-3.0,-0.84375,-0.84375,3,1.6722470238095237,qwen,PcHr,2.0
79,cue_maximin,3,-3.0625,-3.0625,-1.0208333333333333,-1.0208333333333333,3,1.6711309523809523,qwen,PcHr,2.0
79,cue_risk_aversion,0,3.6875,3.6875,2.734375,2.734375,3,-1.55078125,qwen,PcHr,2.0
79,cue_risk_aversion,1,3.8125,3.8125,2.625,2.625,3,-1.4090909090909092,qwen,PcHr,2.0
79,cue_risk_aversion,2,-3.0,-3.0,-1.8020833333333333,-1.8020833333333333,3,1.4129971590909092,qwen,PcHr,2.0
79,cue_risk_aversion,3,-3.25,-3.25,-2.0416666666666665,-2.0416666666666665,3,1.4978693181818181,qwen,PcHr,2.0
79,cue_selfish_maximizer,0,3.9375,3.9375,3.375,3.375,3,-1.2367897727272728,qwen,PcHr,2.0
79,cue_selfish_maximizer,1,3.6875,3.6875,2.6770833333333335,2.6770833333333335,3,-1.2183238636363636,qwen,PcHr,2.0
79,cue_selfish_maximizer,2,-1.3125,-1.3125,-1.5208333333333333,-1.5208333333333333,3,1.259659090909091,qwen,PcHr,2.0
79,cue_selfish_maximizer,3,-1.75,-1.75,-1.6770833333333333,-1.6770833333333333,3,1.2353693181818182,qwen,PcHr,2.0
40,baseline,0,-2.15625,,-0.7864583333333334,,3,,qwen,PcNc,2.0
40,baseline,1,-2.40625,,-1.1119791666666667,,3,,qwen,PcNc,2.0
40,baseline,2,2.46875,,0.890625,,3,,qwen,PcNc,2.0
40,baseline,3,2.828125,,1.0052083333333333,,3,,qwen,PcNc,2.0
40,cue_inequity_aversion,0,-1.15625,-1.15625,-1.0729166666666667,-1.0729166666666667,3,-0.36527193509615385,qwen,PcNc,2.0
40,cue_inequity_aversion,1,-1.671875,-1.671875,-1.4947916666666667,-1.4947916666666667,3,-0.3112229567307692,qwen,PcNc,2.0
40,cue_inequity_aversion,2,1.4765625,1.4765625,1.3541666666666667,1.3541666666666667,3,0.4100811298076923,qwen,PcNc,2.0
40,cue_inequity_aversion,3,1.703125,1.703125,1.3411458333333333,1.3411458333333333,3,0.3662860576923077,qwen,PcNc,2.0
40,cue_length_match_null,0,-1.7578125,,-1.2760416666666667,,3,,qwen,PcNc,2.0
40,cue_length_match_null,1,-1.90625,,-1.0677083333333333,,3,,qwen,PcNc,2.0
40,cue_length_match_null,2,1.4453125,,1.09375,,3,,qwen,PcNc,2.0
40,cue_length_match_null,3,1.75,,1.125,,3,,qwen,PcNc,2.0
40,cue_loss_aversion,0,-1.21875,-1.21875,-1.1901041666666667,-1.1901041666666667,3,-1.2197627314814814,qwen,PcNc,2.0
40,cue_loss_aversion,1,-1.5,-1.5,-1.3307291666666667,-1.3307291666666667,3,-1.1892361111111112,qwen,PcNc,2.0
40,cue_loss_aversion,2,0.9921875,0.9921875,1.0390625,1.0390625,3,1.2620804398148149,qwen,PcNc,2.0
40,cue_loss_aversion,3,1.25,1.25,1.171875,1.171875,3,1.2173032407407407,qwen,PcNc,2.0
40,cue_maximin,0,-1.921875,-1.921875,-1.8932291666666667,-1.8932291666666667,3,-0.8335658482142857,qwen,PcNc,2.0
40,cue_maximin,1,-2.1875,-2.1875,-1.9244791666666667,-1.9244791666666667,3,-0.8497953869047619,qwen,PcNc,2.0
40,cue_maximin,2,2.03125,2.03125,1.9609375,1.9609375,3,0.8544456845238095,qwen,PcNc,2.0
40,cue_maximin,3,2.21875,2.21875,2.0208333333333335,2.0208333333333335,3,0.8544456845238095,qwen,PcNc,2.0
40,cue_risk_aversion,0,-1.5859375,-1.5859375,-1.4557291666666667,-1.4557291666666667,3,-2.6700994318181817,qwen,PcNc,2.0
40,cue_risk_aversion,1,-1.765625,-1.765625,-1.5755208333333333,-1.5755208333333333,3,-2.670809659090909,qwen,PcNc,2.0
40,cue_risk_aversion,2,1.2890625,1.2890625,1.515625,1.515625,3,2.6851029829545454,qwen,PcNc,2.0
40,cue_risk_aversion,3,1.5,1.5,1.7604166666666667,1.7604166666666667,3,2.5678267045454546,qwen,PcNc,2.0
40,cue_selfish_maximizer,0,-1.921875,-1.921875,-1.7291666666666667,-1.7291666666666667,3,-1.0175426136363637,qwen,PcNc,2.0
40,cue_selfish_maximizer,1,-2.0625,-2.0625,-1.8098958333333333,-1.8098958333333333,3,-1.083309659090909,qwen,PcNc,2.0
40,cue_selfish_maximizer,2,1.8828125,1.8828125,1.7604166666666667,1.7604166666666667,3,1.0705610795454545,qwen,PcNc,2.0
40,cue_selfish_maximizer,3,2.15625,2.15625,1.6901041666666667,1.6901041666666667,3,1.0282492897727273,qwen,PcNc,2.0
79,baseline,0,1.6875,,1.0104166666666667,,3,,qwen,PcNc,2.0
79,baseline,1,1.4375,,0.6666666666666666,,3,,qwen,PcNc,2.0
79,baseline,2,-0.9375,,-0.22916666666666666,,3,,qwen,PcNc,2.0
79,baseline,3,-1.5,,-0.8020833333333334,,3,,qwen,PcNc,2.0
79,cue_inequity_aversion,0,3.1875,3.1875,1.5104166666666667,1.5104166666666667,3,-1.4975961538461537,qwen,PcNc,2.0
79,cue_inequity_aversion,1,3.6875,3.6875,1.6145833333333333,1.6145833333333333,3,-1.4573317307692308,qwen,PcNc,2.0
79,cue_inequity_aversion,2,-1.4375,-1.4375,0.052083333333333336,0.052083333333333336,3,1.453125,qwen,PcNc,2.0
79,cue_inequity_aversion,3,-2.0625,-2.0625,-0.3333333333333333,-0.3333333333333333,3,1.4555288461538463,qwen,PcNc,2.0
79,cue_length_match_null,0,2.375,,1.6822916666666667,,3,,qwen,PcNc,2.0
79,cue_length_match_null,1,2.5,,1.2604166666666667,,3,,qwen,PcNc,2.0
79,cue_length_match_null,2,0.375,,0.09375,,3,,qwen,PcNc,2.0
79,cue_length_match_null,3,-0.25,,0.005208333333333333,,3,,qwen,PcNc,2.0
79,cue_loss_aversion,0,3.5,3.5,1.21875,1.21875,3,-1.3460648148148149,qwen,PcNc,2.0
79,cue_loss_aversion,1,3.5,3.5,0.6770833333333334,0.6770833333333334,3,-1.3313078703703705,qwen,PcNc,2.0
79,cue_loss_aversion,2,-2.8125,-2.8125,-0.46875,-0.46875,3,1.3518518518518519,qwen,PcNc,2.0
79,cue_loss_aversion,3,-2.8125,-2.8125,-0.3333333333333333,-0.3333333333333333,3,1.3541666666666667,qwen,PcNc,2.0
79,cue_maximin,0,3.5625,3.5625,1.8645833333333333,1.8645833333333333,3,-1.6538318452380953,qwen,PcNc,2.0
79,cue_maximin,1,3.4375,3.4375,1.4166666666666667,1.4166666666666667,3,-1.7142857142857142,qwen,PcNc,2.0
79,cue_maximin,2,-2.625,-2.625,-0.6979166666666666,-0.6979166666666666,3,1.6795014880952381,qwen,PcNc,2.0
79,cue_maximin,3,-2.5625,-2.5625,-0.9166666666666666,-0.9166666666666666,3,1.6692708333333333,qwen,PcNc,2.0
